pair_index,image1,image2,t_gt_sq_magnitude,r_gt_magnitude,skipping_frame,inliers,match_coverage,method,rotation_error,translation_error
48,rgb/1305031930.833091.png,rgb/1305031931.233053.png,0.0105353,18.6257,12,39,0.296875,FNS,2.66256,80.2281
49,rgb/1305031931.000795.png,rgb/1305031931.401337.png,0.00809657,21.883,12,44,0.28125,FNS,2.49787,69.0251
50,rgb/1305031931.168900.png,rgb/1305031931.569726.png,0.0063221,21.8305,12,38,0.265625,FNS,2.39081,42.975
51,rgb/1305031931.332991.png,rgb/1305031931.732985.png,0.0078926,16.1434,12,31,0.265625,FNS,2.97388,58.909
52,rgb/1305031931.500852.png,rgb/1305031931.900957.png,0.0129675,11.2555,12,67,0.421875,FNS,0.313215,7.18369
53,rgb/1305031931.669064.png,rgb/1305031932.068920.png,0.014393,8.96566,12,163,0.578125,FNS,4.55608,57.2563
54,rgb/1305031931.832926.png,rgb/1305031932.232821.png,0.0125459,6.86278,12,59,0.34375,FNS,0.998911,9.35156
55,rgb/1305031932.000829.png,rgb/1305031932.401680.png,0.0126751,7.35174,12,82,0.3125,FNS,3.98173,51.6323
56,rgb/1305031932.169077.png,rgb/1305031932.568972.png,0.0154965,13.27,12,51,0.296875,FNS,2.64715,36.6469
57,rgb/1305031932.333175.png,rgb/1305031932.732848.png,0.0155583,16.8022,12,58,0.34375,FNS,1.42161,22.7796
58,rgb/1305031932.500893.png,rgb/1305031932.901214.png,0.0147198,18.8354,12,35,0.3125,FNS,2.87886,37.6414
59,rgb/1305031932.669236.png,rgb/1305031933.068879.png,0.0133396,14.3182,12,31,0.28125,FNS,3.05868,6.89183
60,rgb/1305031932.832891.png,rgb/1305031933.233374.png,0.00920534,8.11392,12,82,0.453125,FNS,1.68912,10.32
61,rgb/1305031933.001958.png,rgb/1305031933.400926.png,0.00347926,11.7327,12,105,0.5,FNS,0.874708,11.9361
62,rgb/1305031933.169450.png,rgb/1305031933.568861.png,0.00089614,12.5672,12,171,0.5625,FNS,0.771358,31.1359
63,rgb/1305031933.332881.png,rgb/1305031933.732901.png,0.00199926,16.8521,12,64,0.375,FNS,2.00162,156.701
64,rgb/1305031933.500809.png,rgb/1305031933.900942.png,0.00509725,19.9301,12,93,0.4375,FNS,2.22569,64.2443
65,rgb/1305031933.669114.png,rgb/1305031934.068946.png,0.00997038,16.0209,12,39,0.328125,FNS,3.22598,53.96
66,rgb/1305031933.833132.png,rgb/1305031934.232870.png,0.0158899,12.2763,12,68,0.40625,FNS,36.688,59.4969
67,rgb/1305031934.000841.png,rgb/1305031934.400928.png,0.0219668,7.86492,12,49,0.328125,FNS,0.985419,10.0908
68,rgb/1305031934.169177.png,rgb/1305031934.569101.png,0.0271171,4.77481,12,56,0.328125,FNS,0.520487,7.95235
69,rgb/1305031934.336871.png,rgb/1305031934.736903.png,0.0323637,8.51198,12,71,0.375,FNS,5.02259,27.2019
70,rgb/1305031934.501241.png,rgb/1305031934.901010.png,0.0380735,10.1605,12,57,0.328125,FNS,0.861247,1.19492
71,rgb/1305031934.668984.png,rgb/1305031935.069722.png,0.0427531,13.2354,12,38,0.265625,FNS,9.37001,136.864
72,rgb/1305031934.836769.png,rgb/1305031935.237095.png,0.0413465,10.6646,12,63,0.328125,FNS,0.759607,4.31137
73,rgb/1305031935.001270.png,rgb/1305031935.400848.png,0.0351891,4.68508,12,59,0.3125,FNS,2.51673,6.5415
74,rgb/1305031935.169281.png,rgb/1305031935.568783.png,0.0307396,9.17676,12,32,0.21875,FNS,4.66306,14.4091
75,rgb/1305031935.336810.png,rgb/1305031935.736900.png,0.0316152,17.6887,12,10,0.09375,FNS,2.80139,78.7407
76,rgb/1305031935.500863.png,rgb/1305031935.901144.png,0.0294092,24.0061,12,32,0.203125,FNS,4.00859,93.8158
77,rgb/1305031935.669100.png,rgb/1305031936.068809.png,0.0226516,23.0215,12,21,0.203125,FNS,4.44723,103.165
78,rgb/1305031935.836877.png,rgb/1305031936.237546.png,0.0166881,15.6419,12,34,0.265625,FNS,4.20825,55.4568
79,rgb/1305031936.000820.png,rgb/1305031936.400840.png,0.0142409,14.2197,12,50,0.390625,FNS,2.95915,48.9206
80,rgb/1305031936.168897.png,rgb/1305031936.569452.png,0.0133802,12.348,12,107,0.4375,FNS,1.68395,3.34711
81,rgb/1305031936.336863.png,rgb/1305031936.737504.png,0.0161432,8.11324,12,176,0.5625,FNS,2.01139,21.4885
82,rgb/1305031936.500753.png,rgb/1305031936.900833.png,0.0265747,3.88598,12,118,0.5625,FNS,3.16659,34.2795
83,rgb/1305031936.668885.png,rgb/1305031937.068765.png,0.0405562,13.6951,12,46,0.359375,FNS,3.88936,34.5749
84,rgb/1305031936.836845.png,rgb/1305031937.236893.png,0.0415152,21.5414,12,33,0.234375,FNS,5.80836,48.0328
85,rgb/1305031937.001118.png,rgb/1305031937.400796.png,0.0306232,21.0758,12,27,0.15625,FNS,4.12436,56.7231
86,rgb/1305031937.168856.png,rgb/1305031937.568829.png,0.0228957,21.3273,12,40,0.265625,FNS,3.35432,49.4234
87,rgb/1305031937.336862.png,rgb/1305031937.736899.png,0.0205366,19.2252,12,71,0.3125,FNS,2.94058,49.2563
88,rgb/1305031937.500797.png,rgb/1305031937.900823.png,0.0201227,16.8011,12,33,0.203125,FNS,1.99186,95.8922
89,rgb/1305031937.668803.png,rgb/1305031938.068761.png,0.0191511,15.6283,12,42,0.234375,FNS,3.47737,51.8774
90,rgb/1305031937.836877.png,rgb/1305031938.236878.png,0.017897,19.4391,12,47,0.265625,FNS,3.33608,63.894
91,rgb/1305031938.000822.png,rgb/1305031938.400842.png,0.0125182,19.3262,12,34,0.1875,FNS,3.73302,80.1189
92,rgb/1305031938.168914.png,rgb/1305031938.568999.png,0.00597572,16.8378,12,22,0.15625,FNS,4.16726,65.9027
93,rgb/1305031938.336900.png,rgb/1305031938.736859.png,0.00415009,17.4535,12,10,0.125,FNS,4.70823,101.393
94,rgb/1305031938.501288.png,rgb/1305031938.900976.png,0.00862321,22.6279,12,0,0,FNS,78.0693,48.166
95,rgb/1305031938.668747.png,rgb/1305031939.069377.png,0.0136138,23.4387,12,0,0,FNS,80.7553,44.6269
96,rgb/1305031938.836754.png,rgb/1305031939.237165.png,0.0147101,21.588,12,0,0,FNS,84.3306,39.4768
97,rgb/1305031939.001030.png,rgb/1305031939.400848.png,0.0137032,22.4332,12,14,0.125,FNS,12.5243,110.645
98,rgb/1305031939.168815.png,rgb/1305031939.568772.png,0.0126711,20.6571,12,21,0.171875,FNS,177.156,56.3172
99,rgb/1305031939.336729.png,rgb/1305031939.736750.png,0.0109786,12.4546,12,24,0.21875,FNS,5.32941,73.9049
100,rgb/1305031939.500839.png,rgb/1305031939.903633.png,0.0083945,9.0469,12,37,0.34375,FNS,3.57375,54.3866
101,rgb/1305031939.668867.png,rgb/1305031940.068783.png,0.00562891,16.8308,12,25,0.234375,FNS,1.11851,27.8935
102,rgb/1305031939.837145.png,rgb/1305031940.236742.png,0.00628154,20.3533,12,63,0.328125,FNS,2.9654,51.9964
103,rgb/1305031940.005582.png,rgb/1305031940.403665.png,0.00940346,22.7456,12,25,0.1875,FNS,0.559631,10.3314
104,rgb/1305031940.168737.png,rgb/1305031940.568758.png,0.0134435,25.0613,12,22,0.125,FNS,1.46586,34.1032
105,rgb/1305031940.336732.png,rgb/1305031940.736947.png,0.0131356,22.9878,12,14,0.15625,FNS,4.78928,68.5739
106,rgb/1305031940.503804.png,rgb/1305031940.903305.png,0.0139333,16.1947,12,34,0.234375,FNS,1.34417,39.8083
107,rgb/1305031940.668762.png,rgb/1305031941.071057.png,0.0226115,14.4488,12,34,0.21875,FNS,3.85246,53.9956
108,rgb/1305031940.836755.png,rgb/1305031941.236705.png,0.0353636,12.7856,12,82,0.375,FNS,0.60399,5.38114
109,rgb/1305031941.003160.png,rgb/1305031941.403845.png,0.0410287,13.0047,12,127,0.4375,FNS,1.48711,10.6983
110,rgb/1305031941.171144.png,rgb/1305031941.570287.png,0.0375017,17.6863,12,104,0.5,FNS,1.2983,52.0899
111,rgb/1305031941.336734.png,rgb/1305031941.736866.png,0.0300676,18.5227,12,146,0.515625,FNS,0.885707,6.44631
112,rgb/1305031941.501458.png,rgb/1305031941.902976.png,0.028762,14.0412,12,132,0.484375,FNS,4.51116,53.2757
113,rgb/1305031941.671554.png,rgb/1305031942.071082.png,0.0334992,9.77211,12,51,0.375,FNS,1.1164,16.3885
114,rgb/1305031941.836848.png,rgb/1305031942.238994.png,0.0367367,5.45606,12,195,0.671875,FNS,0.488015,10.1904
115,rgb/1305031942.003141.png,rgb/1305031942.402939.png,0.0310809,6.61443,12,116,0.46875,FNS,0.395655,16.4385
116,rgb/1305031942.170749.png,rgb/1305031942.571867.png,0.0201433,4.90914,12,192,0.5625,FNS,4.22833,63.9254
117,rgb/1305031942.337047.png,rgb/1305031942.739812.png,0.014694,5.36346,12,153,0.5625,FNS,3.14073,48.9656
118,rgb/1305031942.503553.png,rgb/1305031942.903960.png,0.0148546,5.92336,12,360,0.625,FNS,2.47871,39.6335
119,rgb/1305031942.669006.png,rgb/1305031943.071743.png,0.0132068,5.59736,12,190,0.640625,FNS,1.62026,80.9234
120,rgb/1305031942.841042.png,rgb/1305031943.240004.png,0.0150966,4.22102,12,332,0.640625,FNS,0.734511,5.19574
121,rgb/1305031943.001103.png,rgb/1305031943.404245.png,0.0236771,4.50674,12,63,0.359375,FNS,0.453899,5.6583
122,rgb/1305031943.171912.png,rgb/1305031943.570021.png,0.0311633,6.39594,12,77,0.3125,FNS,7.63893,90.5856
123,rgb/1305031943.339941.png,rgb/1305031943.739428.png,0.0276055,7.47711,12,35,0.28125,FNS,1.55305,17.7757
124,rgb/1305031943.501108.png,rgb/1305031943.907218.png,0.0227831,7.73892,12,27,0.1875,FNS,5.05768,29.364
125,rgb/1305031943.671504.png,rgb/1305031944.070886.png,0.0166986,11.3369,12,35,0.234375,FNS,10.1691,138.872
126,rgb/1305031943.837754.png,rgb/1305031944.239334.png,0.00861064,12.7886,12,95,0.328125,FNS,3.64228,68.4173
127,rgb/1305031944.007760.png,rgb/1305031944.406233.png,0.00400541,14.1114,12,71,0.375,FNS,2.799,73.6456
128,rgb/1305031944.171370.png,rgb/1305031944.571530.png,0.00460534,16.921,12,64,0.328125,FNS,2.38726,71.0517
129,rgb/1305031944.339308.png,rgb/1305031944.739941.png,0.00603539,21.148,12,55,0.296875,FNS,2.46394,59.9859
130,rgb/1305031944.506947.png,rgb/1305031944.904670.png,0.00595458,18.589,12,71,0.296875,FNS,2.72109,16.2095
131,rgb/1305031944.671779.png,rgb/1305031945.069177.png,0.00564763,12.5879,12,45,0.3125,FNS,2.85559,115.711
132,rgb/1305031944.839956.png,rgb/1305031945.238859.png,0.00621018,14.7399,12,75,0.28125,FNS,1.76597,69.5176
133,rgb/1305031945.007437.png,rgb/1305031945.406657.png,0.00834462,18.3288,12,35,0.25,FNS,3.31745,95.2847
134,rgb/1305031945.168992.png,rgb/1305031945.569071.png,0.0104956,13.3427,12,15,0.171875,FNS,114.279,137.291
135,rgb/1305031945.338940.png,rgb/1305031945.738673.png,0.0140282,4.89897,12,41,0.25,FNS,4.53612,93.5849
136,rgb/1305031945.506438.png,rgb/1305031945.909177.png,0.0170519,11.4279,12,23,0.25,FNS,7.30012,159.308
137,rgb/1305031945.669116.png,rgb/1305031946.069057.png,0.0175738,22.5252,12,19,0.125,FNS,4.20077,61.717
138,rgb/1305031945.838266.png,rgb/1305031946.237369.png,0.0157267,21.7318,12,17,0.140625,FNS,4.30674,68.9425
139,rgb/1305031946.005983.png,rgb/1305031946.406520.png,0.0172777,11.5434,12,12,0.09375,FNS,10.5142,66.0278
140,rgb/1305031946.168867.png,rgb/1305031946.569238.png,0.032803,7.47008,12,103,0.515625,FNS,1.28649,4.73075
141,rgb/1305031946.337036.png,rgb/1305031946.737134.png,0.0481325,3.22443,12,86,0.453125,FNS,0.273675,3.37477
142,rgb/1305031946.506586.png,rgb/1305031946.906602.png,0.046951,3.83372,12,173,0.515625,FNS,0.835536,2.35675
143,rgb/1305031946.669089.png,rgb/1305031947.068973.png,0.0373729,2.89005,12,295,0.625,FNS,0.453842,1.87961
144,rgb/1305031946.837100.png,rgb/1305031947.237001.png,0.0244207,2.12605,12,386,0.703125,FNS,0.283271,1.18109
145,rgb/1305031947.006827.png,rgb/1305031947.405013.png,0.0212922,5.29309,12,334,0.625,FNS,0.143219,2.29853
146,rgb/1305031947.169117.png,rgb/1305031947.568989.png,0.0312842,10.9144,12,161,0.515625,FNS,0.474411,10.5532
147,rgb/1305031947.336945.png,rgb/1305031947.736979.png,0.0450858,19.1513,12,70,0.34375,FNS,9.09125,74.5307
148,rgb/1305031947.504994.png,rgb/1305031947.904995.png,0.0514612,21.3659,12,99,0.421875,FNS,1.35544,8.98512
149,rgb/1305031947.669011.png,rgb/1305031948.068973.png,0.0446312,17.0938,12,52,0.328125,FNS,2.65579,24.9076
150,rgb/1305031947.837022.png,rgb/1305031948.237002.png,0.0349716,12.128,12,108,0.453125,FNS,2.59012,16.3982
151,rgb/1305031948.004911.png,rgb/1305031948.404989.png,0.0397531,7.10901,12,126,0.53125,FNS,8.96339,92.8883
152,rgb/1305031948.168952.png,rgb/1305031948.568891.png,0.0554706,4.76066,12,82,0.421875,FNS,2.35277,7.93626
153,rgb/1305031948.337101.png,rgb/1305031948.737063.png,0.0639221,7.0516,12,68,0.421875,FNS,3.2145,20.498
154,rgb/1305031948.505024.png,rgb/1305031948.905077.png,0.0593761,9.04461,12,50,0.265625,FNS,5.33634,28.6121
155,rgb/1305031948.669040.png,rgb/1305031949.069061.png,0.0527719,14.9481,12,24,0.21875,FNS,3.43698,18.4713
156,rgb/1305031948.837073.png,rgb/1305031949.237011.png,0.0431734,19.2594,12,36,0.296875,FNS,24.113,78.7978
157,rgb/1305031949.005006.png,rgb/1305031949.405064.png,0.0320047,18.1973,12,46,0.265625,FNS,2.69822,17.712
158,rgb/1305031949.168946.png,rgb/1305031949.568988.png,0.0240471,16.7458,12,100,0.390625,FNS,4.47499,22.6792
159,rgb/1305031949.337227.png,rgb/1305031949.736949.png,0.0209703,15.6243,12,43,0.328125,FNS,30.5988,66.1792
160,rgb/1305031949.505002.png,rgb/1305031949.904851.png,0.0199699,20.5389,12,16,0.21875,FNS,11.4294,65.0846
161,rgb/1305031949.668955.png,rgb/1305031950.069081.png,0.0197722,23.0007,12,14,0.109375,FNS,9.45943,70.1485
162,rgb/1305031949.836964.png,rgb/1305031950.237027.png,0.0201528,30.4647,12,0,0,FNS,85.4207,30.3962
163,rgb/1305031950.004952.png,rgb/1305031950.404939.png,0.0177821,30.5933,12,8,0.109375,FNS,172.178,99.926
164,rgb/1305031950.168914.png,rgb/1305031950.568883.png,0.0112303,22.7153,12,0,0,FNS,88.097,40.5802
165,rgb/1305031950.337197.png,rgb/1305031950.736893.png,0.00404797,4.61988,12,51,0.34375,FNS,1.37832,54.2063
166,rgb/1305031950.504938.png,rgb/1305031950.904883.png,0.00706379,15.2867,12,28,0.25,FNS,164.413,123.679
167,rgb/1305031950.668910.png,rgb/1305031951.069013.png,0.013498,20.5824,12,41,0.28125,FNS,3.33609,103.64
168,rgb/1305031950.837135.png,rgb/1305031951.236957.png,0.0189007,19.4415,12,12,0.109375,FNS,7.61856,94.5775
169,rgb/1305031951.004836.png,rgb/1305031951.404865.png,0.0293778,20.4205,12,43,0.328125,FNS,174.285,56.9815
170,rgb/1305031951.168908.png,rgb/1305031951.569006.png,0.0421762,18.4366,12,24,0.1875,FNS,18.813,72.3954
171,rgb/1305031951.336937.png,rgb/1305031951.736828.png,0.0507905,13.2978,12,18,0.15625,FNS,14.0139,52.4945
172,rgb/1305031951.504916.png,rgb/1305031951.904907.png,0.0540927,14.1728,12,27,0.203125,FNS,5.46428,10.7706
173,rgb/1305031951.668929.png,rgb/1305031952.068888.png,0.050224,10.7035,12,20,0.1875,FNS,15.9718,70.1543
174,rgb/1305031951.836932.png,rgb/1305031952.236877.png,0.0360663,9.9396,12,41,0.296875,FNS,3.9485,23.3581
175,rgb/1305031952.004839.png,rgb/1305031952.404918.png,0.0256033,16.8168,12,62,0.328125,FNS,1.72247,1.53754
176,rgb/1305031952.168932.png,rgb/1305031952.568932.png,0.0227746,9.97952,12,45,0.28125,FNS,10.6183,61.2166
177,rgb/1305031952.336993.png,rgb/1305031952.736938.png,0.0159728,7.5932,12,55,0.28125,FNS,8.83957,76.4573
178,rgb/1305031952.504868.png,rgb/1305031952.904920.png,0.00687522,17.216,12,25,0.21875,FNS,4.27283,64.444
179,rgb/1305031952.668899.png,rgb/1305031953.073127.png,0.00465979,21.6317,12,49,0.28125,FNS,5.34057,87.1319
180,rgb/1305031952.836931.png,rgb/1305031953.237103.png,0.00586454,17.724,12,25,0.234375,FNS,3.76691,79.906
181,rgb/1305031953.004869.png,rgb/1305031953.404920.png,0.00436266,12.7911,12,76,0.375,FNS,2.07146,78.8227
182,rgb/1305031953.172998.png,rgb/1305031953.572862.png,0.00324429,8.95049,12,254,0.546875,FNS,178.87,59.348
183,rgb/1305031953.337012.png,rgb/1305031953.736982.png,0.00504518,5.59423,12,157,0.53125,FNS,3.54328,67.314
184,rgb/1305031953.504919.png,rgb/1305031953.904912.png,0.0054689,13.4882,12,92,0.4375,FNS,1.50184,21.4939
185,rgb/1305031953.673021.png,rgb/1305031954.072918.png,0.00558027,19.3401,12,59,0.359375,FNS,1.62864,15.65
186,rgb/1305031953.836840.png,rgb/1305031954.237023.png,0.00773442,21.7846,12,75,0.375,FNS,90.6532,103.448
187,rgb/1305031954.004852.png,rgb/1305031954.404711.png,0.0170047,15.5405,12,45,0.390625,FNS,6.33009,56.4597
188,rgb/1305031954.172997.png,rgb/1305031954.572946.png,0.0289527,11.3415,12,160,0.578125,FNS,1.20753,7.29783
189,rgb/1305031954.336921.png,rgb/1305031954.736939.png,0.0358326,8.44067,12,202,0.578125,FNS,1.5506,6.99252
190,rgb/1305031954.504827.png,rgb/1305031954.904866.png,0.0316568,7.21874,12,347,0.6875,FNS,0.980753,3.97018
191,rgb/1305031954.672891.png,rgb/1305031955.073048.png,0.0222135,5.11143,12,236,0.71875,FNS,0.453888,2.52533
192,rgb/1305031954.836924.png,rgb/1305031955.236857.png,0.0120406,6.19545,12,355,0.75,FNS,1.14378,2.58893
193,rgb/1305031955.004936.png,rgb/1305031955.404928.png,0.00545208,6.41756,12,680,0.71875,FNS,1.97547,24.0773
194,rgb/1305031955.173003.png,rgb/1305031955.572893.png,0.00141129,4.74474,12,339,0.734375,FNS,2.03955,75.7652
195,rgb/1305031955.337035.png,rgb/1305031955.736903.png,6.249e-05,3.38529,12,838,0.84375,FNS,0.577194,58.7501
196,rgb/1305031955.504893.png,rgb/1305031955.904911.png,4.35e-05,2.2953,12,1129,0.921875,FNS,0.523539,43.4954
197,rgb/1305031955.672837.png,rgb/1305031956.073037.png,0.0001314,2.32757,12,1120,0.90625,FNS,0.776141,57.3036
