pair_index,image1,image2,t_gt_sq_magnitude,r_gt_magnitude,skipping_frame,inliers,match_coverage,method,rotation_error,translation_error
140,rgb/1305031946.168867.png,rgb/1305031946.506586.png,0.0215748,7.14348,10,80,0.390625,FNS,7.16604,55.6804
141,rgb/1305031946.337036.png,rgb/1305031946.669089.png,0.0328322,2.87681,10,59,0.3125,FNS,5.61483,37.0039
142,rgb/1305031946.506586.png,rgb/1305031946.837100.png,0.033084,4.34331,10,218,0.578125,FNS,0.522874,4.16809
143,rgb/1305031946.669089.png,rgb/1305031947.006827.png,0.0289199,2.6559,10,200,0.5625,FNS,4.21267,126.271
144,rgb/1305031946.837100.png,rgb/1305031947.169117.png,0.0186611,1.86309,10,431,0.71875,FNS,0.198166,3.47685
145,rgb/1305031947.006827.png,rgb/1305031947.336945.png,0.0138734,3.35371,10,387,0.578125,FNS,2.08458,27.8336
146,rgb/1305031947.169117.png,rgb/1305031947.504994.png,0.0210737,8.08685,10,214,0.578125,FNS,0.615451,6.8251
147,rgb/1305031947.336945.png,rgb/1305031947.669011.png,0.0293013,14.3805,10,83,0.375,FNS,5.57817,48.6768
148,rgb/1305031947.504994.png,rgb/1305031947.837022.png,0.0360281,18.1927,10,166,0.484375,FNS,2.1368,11.1723
149,rgb/1305031947.669011.png,rgb/1305031948.004911.png,0.0339414,16.1342,10,57,0.359375,FNS,7.72629,62.4979
150,rgb/1305031947.837022.png,rgb/1305031948.168952.png,0.0241809,9.75337,10,163,0.484375,FNS,1.71199,13.0127
151,rgb/1305031948.004911.png,rgb/1305031948.337101.png,0.024794,7.35527,10,162,0.5,FNS,3.14064,31.1609
152,rgb/1305031948.168952.png,rgb/1305031948.505024.png,0.0383675,4.62708,10,152,0.609375,FNS,1.08016,2.31992
153,rgb/1305031948.337101.png,rgb/1305031948.669040.png,0.0444022,5.44544,10,114,0.46875,FNS,1.09424,4.86164
154,rgb/1305031948.505024.png,rgb/1305031948.837073.png,0.041149,6.32726,10,81,0.40625,FNS,3.09636,16.2132
155,rgb/1305031948.669040.png,rgb/1305031949.005006.png,0.0393609,11.5745,10,26,0.21875,FNS,4.66591,28.3092
156,rgb/1305031948.837073.png,rgb/1305031949.168946.png,0.0314643,16.4958,10,41,0.3125,FNS,9.2388,48.0006
157,rgb/1305031949.005006.png,rgb/1305031949.337227.png,0.0230503,15.7204,10,44,0.25,FNS,6.40899,55.8085
158,rgb/1305031949.168946.png,rgb/1305031949.505002.png,0.0184955,15.0625,10,77,0.34375,FNS,3.97412,29.7244
159,rgb/1305031949.337227.png,rgb/1305031949.668955.png,0.0152073,13.1723,10,42,0.328125,FNS,20.854,86.4705
160,rgb/1305031949.505002.png,rgb/1305031949.836964.png,0.013861,16.0284,10,28,0.25,FNS,5.1621,94.3859
