pair_index,image1,image2,t_gt_sq_magnitude,r_gt_magnitude,skipping_frame,inliers,match_coverage,method,rotation_error,translation_error
51,rgb/1305031931.332991.png,rgb/1305031931.401337.png,0.00020036,4.14422,2,173,0.609375,FNS,0.391915,58.2001
52,rgb/1305031931.500852.png,rgb/1305031931.569726.png,0.00024921,3.25729,2,132,0.578125,FNS,0.374978,42.0276
53,rgb/1305031931.669064.png,rgb/1305031931.732985.png,0.00032709,1.40506,2,312,0.625,FNS,0.457314,47.5912
54,rgb/1305031931.832926.png,rgb/1305031931.900957.png,0.00050595,2.47284,2,214,0.59375,FNS,1.92736,66.3727
55,rgb/1305031932.000829.png,rgb/1305031932.068920.png,0.00037286,1.6094,2,388,0.578125,FNS,2.1036,81.3959
56,rgb/1305031932.169077.png,rgb/1305031932.232821.png,0.00029597,1.96669,2,150,0.515625,FNS,0.402497,3.76181
57,rgb/1305031932.333175.png,rgb/1305031932.401680.png,0.00049166,2.2963,2,201,0.515625,FNS,0.61084,47.1144
58,rgb/1305031932.500893.png,rgb/1305031932.568972.png,0.00051156,2.91477,2,158,0.578125,FNS,0.240972,19.05
59,rgb/1305031932.669236.png,rgb/1305031932.732848.png,0.00032046,3.00201,2,190,0.625,FNS,1.33348,64.592
60,rgb/1305031932.832891.png,rgb/1305031932.901214.png,0.00041656,3.12658,2,190,0.65625,FNS,0.992409,57.6772
61,rgb/1305031933.001958.png,rgb/1305031933.068879.png,0.00035362,1.32945,2,200,0.671875,FNS,0.41063,80.5914
62,rgb/1305031933.169450.png,rgb/1305031933.233374.png,8.568e-05,2.34862,2,267,0.75,FNS,0.436572,21.6306
63,rgb/1305031933.332881.png,rgb/1305031933.400926.png,3.728e-05,2.07298,2,586,0.890625,FNS,0.382683,35.1326
64,rgb/1305031933.500809.png,rgb/1305031933.568861.png,5.346e-05,2.76048,2,317,0.828125,FNS,0.329607,98.2921
65,rgb/1305031933.669114.png,rgb/1305031933.732901.png,0.00012629,3.58942,2,226,0.734375,FNS,0.923013,72.6349
66,rgb/1305031933.833132.png,rgb/1305031933.900942.png,0.0003041,2.93376,2,235,0.671875,FNS,0.29908,39.5466
67,rgb/1305031934.000841.png,rgb/1305031934.068946.png,0.00049214,1.73133,2,354,0.671875,FNS,0.249051,36.1618
68,rgb/1305031934.169177.png,rgb/1305031934.232870.png,0.00052771,1.79938,2,262,0.59375,FNS,0.721081,44.3471
69,rgb/1305031934.336871.png,rgb/1305031934.400928.png,0.00061941,0.954087,2,282,0.5625,FNS,2.57231,78.2556
70,rgb/1305031934.501241.png,rgb/1305031934.569101.png,0.00106789,1.29184,2,250,0.46875,FNS,1.02272,161.933
71,rgb/1305031934.668984.png,rgb/1305031934.736903.png,0.00112746,1.79218,2,320,0.5,FNS,0.403958,3.76367
72,rgb/1305031934.836769.png,rgb/1305031934.901010.png,0.00099363,2.23974,2,326,0.578125,FNS,0.346536,3.52341
73,rgb/1305031935.001270.png,rgb/1305031935.069722.png,0.0014092,2.1381,2,314,0.609375,FNS,1.38149,29.3001
74,rgb/1305031935.169281.png,rgb/1305031935.237095.png,0.0009855,1.3005,2,417,0.765625,FNS,0.766864,10.369
75,rgb/1305031935.336810.png,rgb/1305031935.400848.png,0.00068849,1.94427,2,344,0.78125,FNS,0.773448,6.95495
76,rgb/1305031935.500863.png,rgb/1305031935.568783.png,0.00095978,2.62698,2,175,0.65625,FNS,0.914047,36.8506
77,rgb/1305031935.669100.png,rgb/1305031935.736900.png,0.00098699,5.71451,2,82,0.4375,FNS,1.02782,92.4009
78,rgb/1305031935.836877.png,rgb/1305031935.901144.png,0.00048973,3.04723,2,162,0.640625,FNS,0.889755,73.8463
79,rgb/1305031936.000820.png,rgb/1305031936.068809.png,0.00050723,2.79868,2,212,0.71875,FNS,0.41154,42.9459
80,rgb/1305031936.168897.png,rgb/1305031936.237546.png,0.00041822,2.54806,2,303,0.84375,FNS,0.629476,15.6009
81,rgb/1305031936.336863.png,rgb/1305031936.400840.png,0.0003083,2.35888,2,348,0.796875,FNS,0.271675,53.0835
82,rgb/1305031936.500753.png,rgb/1305031936.569452.png,0.00044504,1.19122,2,437,0.828125,FNS,0.0769372,44.115
83,rgb/1305031936.668885.png,rgb/1305031936.737504.png,0.00079041,0.681756,2,379,0.84375,FNS,0.609991,52.1488
84,rgb/1305031936.836845.png,rgb/1305031936.900833.png,0.00109171,2.70068,2,242,0.765625,FNS,0.784041,68.2145
85,rgb/1305031937.001118.png,rgb/1305031937.068765.png,0.00130341,4.15496,2,124,0.6875,FNS,0.715471,28.1149
86,rgb/1305031937.168856.png,rgb/1305031937.236893.png,0.00095493,4.64519,2,152,0.65625,FNS,1.0741,50.8239
87,rgb/1305031937.336862.png,rgb/1305031937.400796.png,0.00045086,2.49076,2,180,0.65625,FNS,0.962494,31.2692
88,rgb/1305031937.500797.png,rgb/1305031937.568829.png,0.0006844,4.08957,2,182,0.640625,FNS,1.19806,65.372
89,rgb/1305031937.668803.png,rgb/1305031937.736899.png,0.00059737,2.92683,2,158,0.578125,FNS,0.7968,62.0889
90,rgb/1305031937.836877.png,rgb/1305031937.900823.png,0.00044226,2.40158,2,160,0.578125,FNS,0.290834,101.255
91,rgb/1305031938.000822.png,rgb/1305031938.068761.png,0.0005723,3.10374,2,118,0.484375,FNS,0.2332,21.8022
92,rgb/1305031938.168914.png,rgb/1305031938.236878.png,0.00045798,3.77039,2,70,0.328125,FNS,1.0226,56.3417
93,rgb/1305031938.336900.png,rgb/1305031938.400842.png,0.00013317,2.5165,2,62,0.359375,FNS,0.695882,88.4251
94,rgb/1305031938.501288.png,rgb/1305031938.568999.png,0.00013677,3.21191,2,56,0.28125,FNS,0.588389,73.9728
95,rgb/1305031938.668747.png,rgb/1305031938.736859.png,0.00028805,4.20583,2,21,0.140625,FNS,1.32192,86.9292
96,rgb/1305031938.836754.png,rgb/1305031938.900976.png,0.00035628,4.16017,2,21,0.15625,FNS,0.973833,23.3096
97,rgb/1305031939.001030.png,rgb/1305031939.069377.png,0.0004307,3.21217,2,62,0.265625,FNS,0.471304,66.8991
98,rgb/1305031939.168815.png,rgb/1305031939.237165.png,0.0004163,4.07327,2,83,0.375,FNS,0.538555,30.148
99,rgb/1305031939.336729.png,rgb/1305031939.400848.png,0.00030962,4.21087,2,107,0.421875,FNS,1.71001,77.9829
100,rgb/1305031939.500839.png,rgb/1305031939.568772.png,0.0003738,2.09798,2,183,0.578125,FNS,0.49119,69.459
101,rgb/1305031939.668867.png,rgb/1305031939.736750.png,0.00026725,1.37555,2,368,0.84375,FNS,0.460545,109.181
102,rgb/1305031939.837145.png,rgb/1305031939.903633.png,0.00015709,2.61621,2,209,0.75,FNS,1.28569,84.9081
103,rgb/1305031940.005582.png,rgb/1305031940.068783.png,0.00016862,3.75889,2,80,0.4375,FNS,0.989085,49.569
104,rgb/1305031940.168737.png,rgb/1305031940.236742.png,0.00031058,2.86265,2,100,0.484375,FNS,0.49493,37.5219
105,rgb/1305031940.336732.png,rgb/1305031940.403665.png,0.00033225,5.46246,2,40,0.28125,FNS,0.469003,11.1214
106,rgb/1305031940.503804.png,rgb/1305031940.568758.png,0.00043218,3.4516,2,71,0.390625,FNS,0.230921,30.8456
107,rgb/1305031940.668762.png,rgb/1305031940.736947.png,0.0003375,2.8186,2,133,0.484375,FNS,0.427509,22.6166
108,rgb/1305031940.836755.png,rgb/1305031940.903305.png,0.00055396,2.46234,2,156,0.5625,FNS,0.328772,44.7936
109,rgb/1305031941.003160.png,rgb/1305031941.071057.png,0.00113969,2.01265,2,273,0.71875,FNS,0.231264,60.3211
110,rgb/1305031941.171144.png,rgb/1305031941.236705.png,0.00133497,2.27608,2,246,0.671875,FNS,0.907063,43.169
111,rgb/1305031941.336734.png,rgb/1305031941.403845.png,0.00094121,3.10643,2,169,0.625,FNS,1.29603,117.309
112,rgb/1305031941.501458.png,rgb/1305031941.570287.png,0.00089841,3.11827,2,119,0.578125,FNS,0.696935,79.9056
113,rgb/1305031941.671554.png,rgb/1305031941.736866.png,0.00077195,2.6515,2,236,0.75,FNS,1.06806,82.1651
114,rgb/1305031941.836848.png,rgb/1305031941.902976.png,0.00081121,1.26446,2,264,0.78125,FNS,0.6094,37.0389
115,rgb/1305031942.003141.png,rgb/1305031942.071082.png,0.00119586,1.28195,2,23,0.140625,FNS,1.13488,66.7688
116,rgb/1305031942.170749.png,rgb/1305031942.238994.png,0.00102109,1.34712,2,519,0.78125,FNS,0.421607,58.6529
117,rgb/1305031942.337047.png,rgb/1305031942.402939.png,0.00046628,2.00204,2,239,0.71875,FNS,0.57873,131.797
118,rgb/1305031942.503553.png,rgb/1305031942.571867.png,0.00040449,1.00603,2,465,0.796875,FNS,0.556644,49.7865
119,rgb/1305031942.669006.png,rgb/1305031942.739812.png,0.00048688,1.6144,2,306,0.765625,FNS,0.575819,40.1964
120,rgb/1305031942.841042.png,rgb/1305031942.903960.png,0.00041318,1.27041,2,536,0.8125,FNS,0.274224,31.2297
121,rgb/1305031943.001103.png,rgb/1305031943.071743.png,0.00037187,1.44169,2,448,0.890625,FNS,0.398218,31.5579
122,rgb/1305031943.171912.png,rgb/1305031943.240004.png,0.00086131,0.441072,2,523,0.84375,FNS,1.28941,75.4039
123,rgb/1305031943.339941.png,rgb/1305031943.404245.png,0.0008301,1.47869,2,262,0.671875,FNS,1.48123,80.6437
124,rgb/1305031943.501108.png,rgb/1305031943.570021.png,0.00085294,1.46138,2,260,0.671875,FNS,0.418384,24.3486
125,rgb/1305031943.671504.png,rgb/1305031943.739428.png,0.00069497,2.38676,2,170,0.5,FNS,0.820755,58.1226
126,rgb/1305031943.837754.png,rgb/1305031943.907218.png,0.00054725,2.23414,2,186,0.453125,FNS,0.598341,26.5995
127,rgb/1305031944.007760.png,rgb/1305031944.070886.png,0.00022068,2.79166,2,113,0.40625,FNS,0.637892,74.8587
128,rgb/1305031944.171370.png,rgb/1305031944.239334.png,9.861e-05,1.50954,2,217,0.484375,FNS,0.305933,48.6086
129,rgb/1305031944.339308.png,rgb/1305031944.406233.png,0.00012326,3.29462,2,171,0.5,FNS,0.687486,78.4863
130,rgb/1305031944.506947.png,rgb/1305031944.571530.png,0.00017901,3.20628,2,98,0.484375,FNS,0.502318,23.4923
131,rgb/1305031944.671779.png,rgb/1305031944.739941.png,0.00018345,4.51862,2,83,0.390625,FNS,1.02296,82.4531
132,rgb/1305031944.839956.png,rgb/1305031944.904670.png,0.00015729,2.2428,2,257,0.59375,FNS,0.607811,27.0716
133,rgb/1305031945.007437.png,rgb/1305031945.069177.png,0.00016995,3.79663,2,125,0.546875,FNS,1.03946,104.476
134,rgb/1305031945.168992.png,rgb/1305031945.238859.png,0.00021621,3.00129,2,70,0.421875,FNS,0.954549,84.2981
135,rgb/1305031945.338940.png,rgb/1305031945.406657.png,0.00034278,2.36567,2,149,0.546875,FNS,0.806463,83.401
136,rgb/1305031945.506438.png,rgb/1305031945.569071.png,0.00037832,2.27829,2,94,0.5,FNS,0.903259,111.159
137,rgb/1305031945.669116.png,rgb/1305031945.738673.png,0.00054324,1.60402,2,170,0.6875,FNS,0.229553,16.4538
138,rgb/1305031945.838266.png,rgb/1305031945.909177.png,0.00058145,5.17935,2,92,0.484375,FNS,1.53835,132.912
139,rgb/1305031946.005983.png,rgb/1305031946.069057.png,0.00038925,3.8341,2,63,0.4375,FNS,1.28623,77.8367
140,rgb/1305031946.168867.png,rgb/1305031946.237369.png,0.00047973,2.02349,2,238,0.75,FNS,0.683557,42.3589
141,rgb/1305031946.337036.png,rgb/1305031946.406520.png,0.00120909,1.80734,2,445,0.765625,FNS,0.193302,4.84585
142,rgb/1305031946.506586.png,rgb/1305031946.569238.png,0.00120786,0.603516,2,441,0.734375,FNS,0.262013,6.22578
143,rgb/1305031946.669089.png,rgb/1305031946.737134.png,0.00146897,1.09106,2,410,0.703125,FNS,1.01932,40.2076
144,rgb/1305031946.837100.png,rgb/1305031946.906602.png,0.00122306,0.555858,2,527,0.734375,FNS,1.08755,39.2317
145,rgb/1305031947.006827.png,rgb/1305031947.068973.png,0.0005872,0.3698,2,626,0.625,FNS,1.25938,46.7798
146,rgb/1305031947.169117.png,rgb/1305031947.237001.png,0.00063509,0.388334,2,610,0.75,FNS,0.186691,5.52447
147,rgb/1305031947.336945.png,rgb/1305031947.405013.png,0.00104677,2.24296,2,691,0.609375,FNS,0.905894,18.1104
148,rgb/1305031947.504994.png,rgb/1305031947.568989.png,0.00102264,2.95032,2,311,0.65625,FNS,1.08708,38.4171
149,rgb/1305031947.669011.png,rgb/1305031947.736979.png,0.00169784,4.84856,2,366,0.703125,FNS,0.619046,27.3297
150,rgb/1305031947.837022.png,rgb/1305031947.904995.png,0.00138089,3.23145,2,313,0.65625,FNS,0.86062,29.4885
151,rgb/1305031948.004911.png,rgb/1305031948.068973.png,0.00075969,1.04118,2,685,0.8125,FNS,0.368068,11.3339
152,rgb/1305031948.168952.png,rgb/1305031948.237002.png,0.00109124,2.3901,2,605,0.75,FNS,0.571618,4.52229
153,rgb/1305031948.337101.png,rgb/1305031948.404989.png,0.00187284,0.490551,2,472,0.734375,FNS,0.885081,32.5941
154,rgb/1305031948.505024.png,rgb/1305031948.568891.png,0.00159246,0.85095,2,353,0.71875,FNS,0.557125,15.4154
155,rgb/1305031948.669040.png,rgb/1305031948.737063.png,0.00177428,1.78378,2,368,0.75,FNS,0.594429,13.3218
156,rgb/1305031948.837073.png,rgb/1305031948.905077.png,0.00169288,3.40667,2,338,0.6875,FNS,1.56365,35.5192
157,rgb/1305031949.005006.png,rgb/1305031949.069061.png,0.00105074,3.44934,2,321,0.640625,FNS,1.36072,55.6826
158,rgb/1305031949.168946.png,rgb/1305031949.237011.png,0.00093705,4.05971,2,339,0.609375,FNS,2.41922,67.3785
159,rgb/1305031949.337227.png,rgb/1305031949.405064.png,0.00083269,3.30172,2,363,0.53125,FNS,2.70106,91.5153
160,rgb/1305031949.505002.png,rgb/1305031949.568988.png,0.00053874,2.75718,2,135,0.53125,FNS,1.41959,42.0659
161,rgb/1305031949.668955.png,rgb/1305031949.736949.png,0.0006282,3.31342,2,266,0.625,FNS,1.62952,12.4241
162,rgb/1305031949.836964.png,rgb/1305031949.904851.png,0.00060309,4.73583,2,297,0.71875,FNS,0.236,14.4277
163,rgb/1305031950.004952.png,rgb/1305031950.069081.png,0.00044393,4.18222,2,316,0.78125,FNS,1.33815,87.2494
164,rgb/1305031950.168914.png,rgb/1305031950.237027.png,0.00062309,6.9847,2,118,0.53125,FNS,2.3836,93.6608
165,rgb/1305031950.337197.png,rgb/1305031950.404939.png,0.0003655,4.3194,2,92,0.46875,FNS,0.420877,65.756
166,rgb/1305031950.504938.png,rgb/1305031950.568883.png,0.00010521,0.782529,2,98,0.53125,FNS,0.402716,123.396
167,rgb/1305031950.668910.png,rgb/1305031950.736893.png,0.00027249,3.23462,2,60,0.5,FNS,0.433447,108.176
168,rgb/1305031950.837135.png,rgb/1305031950.904883.png,0.00048642,4.26312,2,88,0.5,FNS,1.32427,71.8458
169,rgb/1305031951.004836.png,rgb/1305031951.069013.png,0.00042566,1.8645,2,282,0.78125,FNS,0.608465,66.233
170,rgb/1305031951.168908.png,rgb/1305031951.236957.png,0.00084825,5.06756,2,211,0.703125,FNS,1.89492,100.596
171,rgb/1305031951.336937.png,rgb/1305031951.404865.png,0.00139746,3.72202,2,255,0.78125,FNS,1.6321,92.6133
172,rgb/1305031951.504916.png,rgb/1305031951.569006.png,0.00122949,2.17405,2,288,0.75,FNS,2.24995,82.2102
173,rgb/1305031951.668929.png,rgb/1305031951.736828.png,0.00173249,2.88897,2,219,0.625,FNS,1.53189,45.673
174,rgb/1305031951.836932.png,rgb/1305031951.904907.png,0.00168494,2.43794,2,136,0.453125,FNS,0.921061,12.4062
175,rgb/1305031952.004839.png,rgb/1305031952.068888.png,0.00082033,1.41839,2,277,0.546875,FNS,2.17901,73.7507
176,rgb/1305031952.168932.png,rgb/1305031952.236877.png,0.00072254,5.0326,2,246,0.484375,FNS,0.253008,18.9778
177,rgb/1305031952.336993.png,rgb/1305031952.404918.png,0.00080761,0.469252,2,205,0.46875,FNS,1.35764,29.4938
178,rgb/1305031952.504868.png,rgb/1305031952.568932.png,0.00040402,1.1226,2,216,0.640625,FNS,0.181086,15.0845
179,rgb/1305031952.668899.png,rgb/1305031952.736938.png,0.00017771,3.16407,2,186,0.625,FNS,0.869946,89.4679
180,rgb/1305031952.836931.png,rgb/1305031952.904920.png,9.386e-05,5.09826,2,143,0.515625,FNS,0.474588,90.2876
181,rgb/1305031953.004869.png,rgb/1305031953.073127.png,0.00020889,2.2209,2,187,0.65625,FNS,1.29448,85.6635
182,rgb/1305031953.172998.png,rgb/1305031953.237103.png,0.000141,2.45484,2,595,0.78125,FNS,0.799865,77.4056
183,rgb/1305031953.337012.png,rgb/1305031953.404920.png,0.00011774,2.21252,2,285,0.75,FNS,1.29225,51.9291
184,rgb/1305031953.504919.png,rgb/1305031953.572862.png,0.00016574,1.24334,2,292,0.828125,FNS,0.820753,54.9804
185,rgb/1305031953.673021.png,rgb/1305031953.736982.png,0.00016435,1.86935,2,421,0.84375,FNS,1.67592,82.1825
186,rgb/1305031953.836840.png,rgb/1305031953.904912.png,0.00015865,4.20115,2,230,0.71875,FNS,0.752425,55.0727
187,rgb/1305031954.004852.png,rgb/1305031954.072918.png,0.00014973,3.48207,2,211,0.703125,FNS,0.870986,46.2004
188,rgb/1305031954.172997.png,rgb/1305031954.237023.png,0.0005139,2.94953,2,279,0.75,FNS,0.914092,63.7851
189,rgb/1305031954.336921.png,rgb/1305031954.404711.png,0.00104265,1.24958,2,911,0.828125,FNS,1.71561,72.0023
190,rgb/1305031954.504827.png,rgb/1305031954.572946.png,0.0008122,2.50548,2,710,0.734375,FNS,1.56505,56.0051
191,rgb/1305031954.672891.png,rgb/1305031954.736939.png,0.00108323,0.583526,2,538,0.875,FNS,1.44796,54.7168
192,rgb/1305031954.836924.png,rgb/1305031954.904866.png,0.00065675,1.52229,2,891,0.90625,FNS,0.435669,43.1086
193,rgb/1305031955.004936.png,rgb/1305031955.073048.png,0.00028402,1.10626,2,645,0.9375,FNS,0.569524,32.0746
194,rgb/1305031955.173003.png,rgb/1305031955.236857.png,0.00021809,0.870913,2,628,0.84375,FNS,0.538039,43.1556
195,rgb/1305031955.337035.png,rgb/1305031955.404928.png,2.474e-05,1.42303,2,1045,0.921875,FNS,0.147834,66.3988
196,rgb/1305031955.504893.png,rgb/1305031955.572893.png,6.5e-07,0.321744,2,1214,0.9375,FNS,0.242994,118.425
197,rgb/1305031955.672837.png,rgb/1305031955.736903.png,1.7e-06,0.398535,2,1186,0.921875,FNS,0.0976403,118.39
198,rgb/1305031955.837019.png,rgb/1305031955.904911.png,3.46e-06,0.623715,2,1206,0.921875,FNS,0.435849,119.913
199,rgb/1305031956.004870.png,rgb/1305031956.073037.png,4.29e-06,0.449172,2,1150,0.9375,FNS,0.147456,30.09
