pair_index,image1,image2,t_gt_sq_magnitude,r_gt_magnitude,skipping_frame,inliers,match_coverage,method,rotation_error,translation_error
156,rgb/1305031948.837073.png,rgb/1305031949.237011.png,0.0431734,19.2594,12,35,0.265625,FNS,10.3086,48.8471
157,rgb/1305031949.005006.png,rgb/1305031949.405064.png,0.0320047,18.1973,12,45,0.234375,FNS,91.0398,115.809
158,rgb/1305031949.168946.png,rgb/1305031949.568988.png,0.0240471,16.7458,12,103,0.375,FNS,3.51109,14.1275
159,rgb/1305031949.337227.png,rgb/1305031949.736949.png,0.0209703,15.6243,12,43,0.34375,FNS,19.2658,123.59
160,rgb/1305031949.505002.png,rgb/1305031949.904851.png,0.0199699,20.5389,12,15,0.21875,FNS,3.28387,7.72966
161,rgb/1305031949.668955.png,rgb/1305031950.069081.png,0.0197722,23.0007,12,15,0.109375,FNS,3.9908,98.6862
162,rgb/1305031949.836964.png,rgb/1305031950.237027.png,0.0201528,30.4647,12,0,0,FNS,85.4207,30.3962
163,rgb/1305031950.004952.png,rgb/1305031950.404939.png,0.0177821,30.5933,12,8,0.109375,FNS,173.007,99.8844
164,rgb/1305031950.168914.png,rgb/1305031950.568883.png,0.0112303,22.7153,12,0,0,FNS,88.097,40.5802
165,rgb/1305031950.337197.png,rgb/1305031950.736893.png,0.00404797,4.61988,12,53,0.34375,FNS,1.36932,22.9823
166,rgb/1305031950.504938.png,rgb/1305031950.904883.png,0.00706379,15.2867,12,28,0.25,FNS,171.894,119.278
167,rgb/1305031950.668910.png,rgb/1305031951.069013.png,0.013498,20.5824,12,41,0.25,FNS,2.57242,135.673
168,rgb/1305031950.837135.png,rgb/1305031951.236957.png,0.0189007,19.4415,12,13,0.125,FNS,8.02482,79.6918
169,rgb/1305031951.004836.png,rgb/1305031951.404865.png,0.0293778,20.4205,12,42,0.3125,FNS,177.492,68.3635
170,rgb/1305031951.168908.png,rgb/1305031951.569006.png,0.0421762,18.4366,12,24,0.203125,FNS,10.888,80.6723
171,rgb/1305031951.336937.png,rgb/1305031951.736828.png,0.0507905,13.2978,12,18,0.15625,FNS,9.44591,39.1233
172,rgb/1305031951.504916.png,rgb/1305031951.904907.png,0.0540927,14.1728,12,27,0.203125,FNS,2.76279,2.689
173,rgb/1305031951.668929.png,rgb/1305031952.068888.png,0.050224,10.7035,12,20,0.1875,FNS,12.8871,71.5401
174,rgb/1305031951.836932.png,rgb/1305031952.236877.png,0.0360663,9.9396,12,42,0.296875,FNS,15.5483,80.4932
175,rgb/1305031952.004839.png,rgb/1305031952.404918.png,0.0256033,16.8168,12,61,0.3125,FNS,2.07529,4.75955
176,rgb/1305031952.168932.png,rgb/1305031952.568932.png,0.0227746,9.97952,12,44,0.28125,FNS,10.3812,61.4202
177,rgb/1305031952.336993.png,rgb/1305031952.736938.png,0.0159728,7.5932,12,55,0.28125,FNS,5.82651,39.3217
178,rgb/1305031952.504868.png,rgb/1305031952.904920.png,0.00687522,17.216,12,27,0.25,FNS,6.13139,70.1153
179,rgb/1305031952.668899.png,rgb/1305031953.073127.png,0.00465979,21.6317,12,50,0.296875,FNS,4.92604,88.0917
180,rgb/1305031952.836931.png,rgb/1305031953.237103.png,0.00586454,17.724,12,25,0.234375,FNS,4.81455,90.3102
181,rgb/1305031953.004869.png,rgb/1305031953.404920.png,0.00436266,12.7911,12,75,0.375,FNS,2.70365,73.518
182,rgb/1305031953.172998.png,rgb/1305031953.572862.png,0.00324429,8.95049,12,253,0.546875,FNS,2.03041,104.681
183,rgb/1305031953.337012.png,rgb/1305031953.736982.png,0.00504518,5.59423,12,157,0.515625,FNS,3.14933,70.4316
184,rgb/1305031953.504919.png,rgb/1305031953.904912.png,0.0054689,13.4882,12,88,0.421875,FNS,0.895682,8.17951
185,rgb/1305031953.673021.png,rgb/1305031954.072918.png,0.00558027,19.3401,12,59,0.3125,FNS,1.8579,24.8548
186,rgb/1305031953.836840.png,rgb/1305031954.237023.png,0.00773442,21.7846,12,74,0.359375,FNS,176.544,70.2727
187,rgb/1305031954.004852.png,rgb/1305031954.404711.png,0.0170047,15.5405,12,45,0.40625,FNS,6.1403,55.3129
188,rgb/1305031954.172997.png,rgb/1305031954.572946.png,0.0289527,11.3415,12,166,0.5625,FNS,0.673817,1.73652
189,rgb/1305031954.336921.png,rgb/1305031954.736939.png,0.0358326,8.44067,12,213,0.609375,FNS,0.386016,7.73438
190,rgb/1305031954.504827.png,rgb/1305031954.904866.png,0.0316568,7.21874,12,358,0.734375,FNS,0.988079,6.22604
191,rgb/1305031954.672891.png,rgb/1305031955.073048.png,0.0222135,5.11143,12,235,0.71875,FNS,0.917335,6.43838
192,rgb/1305031954.836924.png,rgb/1305031955.236857.png,0.0120406,6.19545,12,353,0.71875,FNS,0.983516,3.76703
193,rgb/1305031955.004936.png,rgb/1305031955.404928.png,0.00545208,6.41756,12,673,0.703125,FNS,0.0809149,3.5403
194,rgb/1305031955.173003.png,rgb/1305031955.572893.png,0.00141129,4.74474,12,339,0.75,FNS,0.936852,10.9131
195,rgb/1305031955.337035.png,rgb/1305031955.736903.png,6.249e-05,3.38529,12,832,0.859375,FNS,0.59977,72.2525
196,rgb/1305031955.504893.png,rgb/1305031955.904911.png,4.35e-05,2.2953,12,1137,0.921875,FNS,0.617938,101.241
197,rgb/1305031955.672837.png,rgb/1305031956.073037.png,0.0001314,2.32757,12,1103,0.90625,FNS,0.964693,72.7685
