pair_index,image1,image2,t_gt_sq_magnitude,r_gt_magnitude,skipping_frame,inliers,match_coverage,method,rotation_error,translation_error
28,rgb/1305031927.501136.png,rgb/1305031927.569225.png,0.00046254,1.2004,2,213,0.625,FNS,0.740571,67.9728
29,rgb/1305031927.669158.png,rgb/1305031927.733219.png,0.00034857,2.29924,2,331,0.6875,FNS,0.690736,35.4025
30,rgb/1305031927.833282.png,rgb/1305031927.901130.png,0.00083906,0.63815,2,208,0.546875,FNS,0.399687,30.8294
31,rgb/1305031928.001134.png,rgb/1305031928.069125.png,0.00110317,0.54838,2,217,0.5625,FNS,1.04496,77.7672
32,rgb/1305031928.169018.png,rgb/1305031928.233133.png,0.00067077,1.46362,2,169,0.609375,FNS,0.754529,43.6169
33,rgb/1305031928.333609.png,rgb/1305031928.401116.png,0.00062774,2.99269,2,152,0.625,FNS,0.33418,3.28185
34,rgb/1305031928.501428.png,rgb/1305031928.569299.png,0.00044905,4.37717,2,136,0.53125,FNS,0.67824,12.6804
35,rgb/1305031928.669146.png,rgb/1305031928.733185.png,0.00023406,3.33596,2,126,0.515625,FNS,1.18019,68.0906
36,rgb/1305031928.833193.png,rgb/1305031928.901197.png,0.00036397,3.86408,2,133,0.453125,FNS,1.38391,75.973
37,rgb/1305031929.001155.png,rgb/1305031929.069089.png,0.0004844,4.85102,2,95,0.453125,FNS,0.32795,24.8162
38,rgb/1305031929.169204.png,rgb/1305031929.233293.png,0.0004779,3.95126,2,82,0.375,FNS,1.88178,91.9679
39,rgb/1305031929.333529.png,rgb/1305031929.401369.png,0.00063878,3.44766,2,76,0.484375,FNS,0.756133,115.952
40,rgb/1305031929.501198.png,rgb/1305031929.569172.png,0.00061586,2.71116,2,184,0.75,FNS,0.694086,43.8312
41,rgb/1305031929.669287.png,rgb/1305031929.733617.png,0.00041606,2.12675,2,104,0.5625,FNS,0.720825,36.0429
42,rgb/1305031929.833358.png,rgb/1305031929.901292.png,0.00029081,1.95266,2,274,0.703125,FNS,0.0564822,17.1941
43,rgb/1305031930.001350.png,rgb/1305031930.069293.png,0.00014411,1.01883,2,395,0.734375,FNS,0.210549,80.6679
44,rgb/1305031930.169117.png,rgb/1305031930.233355.png,0.00025446,2.32628,2,156,0.59375,FNS,0.585429,101.051
45,rgb/1305031930.333138.png,rgb/1305031930.401077.png,0.00050382,3.31018,2,130,0.5625,FNS,2.21016,81.2533
46,rgb/1305031930.501044.png,rgb/1305031930.569007.png,0.00037465,3.30583,2,116,0.5625,FNS,0.595904,58.1603
47,rgb/1305031930.668925.png,rgb/1305031930.733195.png,0.00031169,2.89416,2,207,0.65625,FNS,0.676635,82.0207
48,rgb/1305031930.833091.png,rgb/1305031930.900829.png,0.00038141,2.69552,2,332,0.734375,FNS,0.249808,84.1763
49,rgb/1305031931.000795.png,rgb/1305031931.068905.png,0.00033851,3.35873,2,279,0.703125,FNS,0.236109,83.214
50,rgb/1305031931.168900.png,rgb/1305031931.233053.png,0.00019178,3.83045,2,199,0.5625,FNS,0.820395,68.8117
51,rgb/1305031931.332991.png,rgb/1305031931.401337.png,0.00020036,4.14422,2,171,0.609375,FNS,0.342698,54.0594
52,rgb/1305031931.500852.png,rgb/1305031931.569726.png,0.00024921,3.25729,2,134,0.578125,FNS,0.374098,62.8289
53,rgb/1305031931.669064.png,rgb/1305031931.732985.png,0.00032709,1.40506,2,314,0.671875,FNS,0.371489,26.6307
54,rgb/1305031931.832926.png,rgb/1305031931.900957.png,0.00050595,2.47284,2,218,0.609375,FNS,1.48985,59.6449
55,rgb/1305031932.000829.png,rgb/1305031932.068920.png,0.00037286,1.6094,2,379,0.65625,FNS,1.72752,77.402
56,rgb/1305031932.169077.png,rgb/1305031932.232821.png,0.00029597,1.96669,2,152,0.515625,FNS,0.380509,20.772
57,rgb/1305031932.333175.png,rgb/1305031932.401680.png,0.00049166,2.2963,2,205,0.546875,FNS,1.49604,75.6363
58,rgb/1305031932.500893.png,rgb/1305031932.568972.png,0.00051156,2.91477,2,163,0.640625,FNS,0.314769,23.0538
59,rgb/1305031932.669236.png,rgb/1305031932.732848.png,0.00032046,3.00201,2,196,0.640625,FNS,1.105,84.1285
60,rgb/1305031932.832891.png,rgb/1305031932.901214.png,0.00041656,3.12658,2,212,0.734375,FNS,0.806376,58.8107
61,rgb/1305031933.001958.png,rgb/1305031933.068879.png,0.00035362,1.32945,2,208,0.703125,FNS,0.993715,22.8919
62,rgb/1305031933.169450.png,rgb/1305031933.233374.png,8.568e-05,2.34862,2,255,0.71875,FNS,0.536368,19.2661
63,rgb/1305031933.332881.png,rgb/1305031933.400926.png,3.728e-05,2.07298,2,562,0.84375,FNS,0.403284,31.9292
64,rgb/1305031933.500809.png,rgb/1305031933.568861.png,5.346e-05,2.76048,2,321,0.859375,FNS,0.260636,30.4072
65,rgb/1305031933.669114.png,rgb/1305031933.732901.png,0.00012629,3.58942,2,231,0.734375,FNS,0.685522,42.2585
66,rgb/1305031933.833132.png,rgb/1305031933.900942.png,0.0003041,2.93376,2,254,0.703125,FNS,0.313676,48.3047
67,rgb/1305031934.000841.png,rgb/1305031934.068946.png,0.00049214,1.73133,2,365,0.6875,FNS,0.382396,44.4232
68,rgb/1305031934.169177.png,rgb/1305031934.232870.png,0.00052771,1.79938,2,268,0.609375,FNS,0.219557,7.59274
69,rgb/1305031934.336871.png,rgb/1305031934.400928.png,0.00061941,0.954087,2,276,0.5625,FNS,0.344613,19.1366
70,rgb/1305031934.501241.png,rgb/1305031934.569101.png,0.00106789,1.29184,2,245,0.484375,FNS,0.278529,6.32216
71,rgb/1305031934.668984.png,rgb/1305031934.736903.png,0.00112746,1.79218,2,336,0.5625,FNS,0.270839,12.471
72,rgb/1305031934.836769.png,rgb/1305031934.901010.png,0.00099363,2.23974,2,312,0.59375,FNS,0.361069,11.9846
73,rgb/1305031935.001270.png,rgb/1305031935.069722.png,0.0014092,2.1381,2,324,0.640625,FNS,0.878325,7.78275
74,rgb/1305031935.169281.png,rgb/1305031935.237095.png,0.0009855,1.3005,2,425,0.765625,FNS,0.540175,2.28891
75,rgb/1305031935.336810.png,rgb/1305031935.400848.png,0.00068849,1.94427,2,340,0.78125,FNS,1.94508,93.3267
76,rgb/1305031935.500863.png,rgb/1305031935.568783.png,0.00095978,2.62698,2,198,0.703125,FNS,0.725171,7.95779
77,rgb/1305031935.669100.png,rgb/1305031935.736900.png,0.00098699,5.71451,2,97,0.53125,FNS,1.00492,97.978
78,rgb/1305031935.836877.png,rgb/1305031935.901144.png,0.00048973,3.04723,2,169,0.65625,FNS,1.06262,84.5662
79,rgb/1305031936.000820.png,rgb/1305031936.068809.png,0.00050723,2.79868,2,210,0.71875,FNS,0.383198,55.9513
80,rgb/1305031936.168897.png,rgb/1305031936.237546.png,0.00041822,2.54806,2,300,0.859375,FNS,0.723604,42.3664
81,rgb/1305031936.336863.png,rgb/1305031936.400840.png,0.0003083,2.35888,2,352,0.796875,FNS,0.374453,57.5285
82,rgb/1305031936.500753.png,rgb/1305031936.569452.png,0.00044504,1.19122,2,435,0.8125,FNS,0.0400219,47.6565
83,rgb/1305031936.668885.png,rgb/1305031936.737504.png,0.00079041,0.681756,2,389,0.84375,FNS,0.234084,9.15883
84,rgb/1305031936.836845.png,rgb/1305031936.900833.png,0.00109171,2.70068,2,263,0.78125,FNS,0.798835,35.3671
85,rgb/1305031937.001118.png,rgb/1305031937.068765.png,0.00130341,4.15496,2,142,0.71875,FNS,0.769242,54.4764
86,rgb/1305031937.168856.png,rgb/1305031937.236893.png,0.00095493,4.64519,2,169,0.671875,FNS,1.12361,37.4313
87,rgb/1305031937.336862.png,rgb/1305031937.400796.png,0.00045086,2.49076,2,195,0.65625,FNS,0.492687,17.0297
88,rgb/1305031937.500797.png,rgb/1305031937.568829.png,0.0006844,4.08957,2,191,0.65625,FNS,1.45808,29.8683
89,rgb/1305031937.668803.png,rgb/1305031937.736899.png,0.00059737,2.92683,2,161,0.609375,FNS,0.387287,54.6179
90,rgb/1305031937.836877.png,rgb/1305031937.900823.png,0.00044226,2.40158,2,160,0.59375,FNS,0.565472,62.5352
91,rgb/1305031938.000822.png,rgb/1305031938.068761.png,0.0005723,3.10374,2,120,0.515625,FNS,0.369228,59.1384
92,rgb/1305031938.168914.png,rgb/1305031938.236878.png,0.00045798,3.77039,2,73,0.328125,FNS,1.18766,71.0859
93,rgb/1305031938.336900.png,rgb/1305031938.400842.png,0.00013317,2.5165,2,63,0.359375,FNS,0.807669,125.776
94,rgb/1305031938.501288.png,rgb/1305031938.568999.png,0.00013677,3.21191,2,61,0.3125,FNS,0.44376,111.46
95,rgb/1305031938.668747.png,rgb/1305031938.736859.png,0.00028805,4.20583,2,22,0.15625,FNS,0.641457,36.9941
96,rgb/1305031938.836754.png,rgb/1305031938.900976.png,0.00035628,4.16017,2,21,0.15625,FNS,1.19654,47.7081
97,rgb/1305031939.001030.png,rgb/1305031939.069377.png,0.0004307,3.21217,2,65,0.28125,FNS,0.56494,27.9633
98,rgb/1305031939.168815.png,rgb/1305031939.237165.png,0.0004163,4.07327,2,77,0.359375,FNS,0.575299,43.4178
99,rgb/1305031939.336729.png,rgb/1305031939.400848.png,0.00030962,4.21087,2,116,0.484375,FNS,0.942649,41.7179
100,rgb/1305031939.500839.png,rgb/1305031939.568772.png,0.0003738,2.09798,2,184,0.59375,FNS,0.444219,71.3883
101,rgb/1305031939.668867.png,rgb/1305031939.736750.png,0.00026725,1.37555,2,367,0.828125,FNS,0.495518,20.9436
102,rgb/1305031939.837145.png,rgb/1305031939.903633.png,0.00015709,2.61621,2,205,0.71875,FNS,0.811822,66.0382
103,rgb/1305031940.005582.png,rgb/1305031940.068783.png,0.00016862,3.75889,2,79,0.4375,FNS,0.946821,47.6213
104,rgb/1305031940.168737.png,rgb/1305031940.236742.png,0.00031058,2.86265,2,100,0.46875,FNS,0.393374,8.72311
105,rgb/1305031940.336732.png,rgb/1305031940.403665.png,0.00033225,5.46246,2,42,0.296875,FNS,0.430119,40.9872
106,rgb/1305031940.503804.png,rgb/1305031940.568758.png,0.00043218,3.4516,2,72,0.375,FNS,0.554376,45.4299
107,rgb/1305031940.668762.png,rgb/1305031940.736947.png,0.0003375,2.8186,2,135,0.46875,FNS,0.0493326,24.2344
108,rgb/1305031940.836755.png,rgb/1305031940.903305.png,0.00055396,2.46234,2,158,0.5625,FNS,0.285408,12.2498
109,rgb/1305031941.003160.png,rgb/1305031941.071057.png,0.00113969,2.01265,2,260,0.671875,FNS,0.709787,40.4709
110,rgb/1305031941.171144.png,rgb/1305031941.236705.png,0.00133497,2.27608,2,230,0.640625,FNS,0.22486,24.2998
111,rgb/1305031941.336734.png,rgb/1305031941.403845.png,0.00094121,3.10643,2,178,0.59375,FNS,2.30381,80.5172
112,rgb/1305031941.501458.png,rgb/1305031941.570287.png,0.00089841,3.11827,2,129,0.671875,FNS,1.48252,82.5331
113,rgb/1305031941.671554.png,rgb/1305031941.736866.png,0.00077195,2.6515,2,238,0.75,FNS,1.13884,95.1929
114,rgb/1305031941.836848.png,rgb/1305031941.902976.png,0.00081121,1.26446,2,270,0.796875,FNS,0.573203,42.3549
115,rgb/1305031942.003141.png,rgb/1305031942.071082.png,0.00119586,1.28195,2,360,0.75,FNS,0.815671,43.974
116,rgb/1305031942.170749.png,rgb/1305031942.238994.png,0.00102109,1.34712,2,525,0.796875,FNS,0.327584,58.7148
117,rgb/1305031942.337047.png,rgb/1305031942.402939.png,0.00046628,2.00204,2,237,0.71875,FNS,0.587525,58.4732
118,rgb/1305031942.503553.png,rgb/1305031942.571867.png,0.00040449,1.00603,2,470,0.8125,FNS,0.363959,5.55382
119,rgb/1305031942.669006.png,rgb/1305031942.739812.png,0.00048688,1.6144,2,301,0.765625,FNS,0.601072,40.2793
120,rgb/1305031942.841042.png,rgb/1305031942.903960.png,0.00041318,1.27041,2,510,0.796875,FNS,0.364977,33.2046
121,rgb/1305031943.001103.png,rgb/1305031943.071743.png,0.00037187,1.44169,2,434,0.828125,FNS,0.15602,20.1097
122,rgb/1305031943.171912.png,rgb/1305031943.240004.png,0.00086131,0.441072,2,517,0.84375,FNS,1.3941,74.8141
123,rgb/1305031943.339941.png,rgb/1305031943.404245.png,0.0008301,1.47869,2,276,0.671875,FNS,1.51324,90.587
124,rgb/1305031943.501108.png,rgb/1305031943.570021.png,0.00085294,1.46138,2,250,0.640625,FNS,1.0904,77.4655
125,rgb/1305031943.671504.png,rgb/1305031943.739428.png,0.00069497,2.38676,2,177,0.53125,FNS,0.980237,75.7495
126,rgb/1305031943.837754.png,rgb/1305031943.907218.png,0.00054725,2.23414,2,184,0.484375,FNS,0.648097,34.2114
127,rgb/1305031944.007760.png,rgb/1305031944.070886.png,0.00022068,2.79166,2,117,0.453125,FNS,0.742385,86.5803
128,rgb/1305031944.171370.png,rgb/1305031944.239334.png,9.861e-05,1.50954,2,222,0.53125,FNS,0.170823,27.0691
129,rgb/1305031944.339308.png,rgb/1305031944.406233.png,0.00012326,3.29462,2,169,0.5,FNS,0.474513,60.2625
130,rgb/1305031944.506947.png,rgb/1305031944.571530.png,0.00017901,3.20628,2,102,0.484375,FNS,0.176699,43.5291
131,rgb/1305031944.671779.png,rgb/1305031944.739941.png,0.00018345,4.51862,2,87,0.4375,FNS,0.738109,54.3733
132,rgb/1305031944.839956.png,rgb/1305031944.904670.png,0.00015729,2.2428,2,259,0.625,FNS,0.46626,78.8846
133,rgb/1305031945.007437.png,rgb/1305031945.069177.png,0.00016995,3.79663,2,128,0.5625,FNS,1.16334,100.619
134,rgb/1305031945.168992.png,rgb/1305031945.238859.png,0.00021621,3.00129,2,80,0.484375,FNS,1.58207,87.2726
135,rgb/1305031945.338940.png,rgb/1305031945.406657.png,0.00034278,2.36567,2,152,0.5625,FNS,0.594625,50.9816
136,rgb/1305031945.506438.png,rgb/1305031945.569071.png,0.00037832,2.27829,2,104,0.546875,FNS,0.887442,67.9542
137,rgb/1305031945.669116.png,rgb/1305031945.738673.png,0.00054324,1.60402,2,166,0.65625,FNS,0.494172,66.731
138,rgb/1305031945.838266.png,rgb/1305031945.909177.png,0.00058145,5.17935,2,95,0.484375,FNS,1.10526,133.205
139,rgb/1305031946.005983.png,rgb/1305031946.069057.png,0.00038925,3.8341,2,74,0.453125,FNS,1.56064,72.3815
140,rgb/1305031946.168867.png,rgb/1305031946.237369.png,0.00047973,2.02349,2,238,0.734375,FNS,0.812319,60.0985
141,rgb/1305031946.337036.png,rgb/1305031946.406520.png,0.00120909,1.80734,2,453,0.796875,FNS,0.187607,4.18391
142,rgb/1305031946.506586.png,rgb/1305031946.569238.png,0.00120786,0.603516,2,429,0.71875,FNS,1.06266,64.4741
143,rgb/1305031946.669089.png,rgb/1305031946.737134.png,0.00146897,1.09106,2,414,0.71875,FNS,1.04997,41.1162
144,rgb/1305031946.837100.png,rgb/1305031946.906602.png,0.00122306,0.555858,2,509,0.734375,FNS,2.34559,90.8381
145,rgb/1305031947.006827.png,rgb/1305031947.068973.png,0.0005872,0.3698,2,615,0.65625,FNS,1.45008,63.2841
146,rgb/1305031947.169117.png,rgb/1305031947.237001.png,0.00063509,0.388334,2,594,0.765625,FNS,0.22166,2.78976
147,rgb/1305031947.336945.png,rgb/1305031947.405013.png,0.00104677,2.24296,2,659,0.59375,FNS,2.15464,85.5707
148,rgb/1305031947.504994.png,rgb/1305031947.568989.png,0.00102264,2.95032,2,309,0.65625,FNS,0.317432,8.89234
149,rgb/1305031947.669011.png,rgb/1305031947.736979.png,0.00169784,4.84856,2,365,0.75,FNS,0.13976,13.4364
150,rgb/1305031947.837022.png,rgb/1305031947.904995.png,0.00138089,3.23145,2,326,0.734375,FNS,0.343187,7.21776
151,rgb/1305031948.004911.png,rgb/1305031948.068973.png,0.00075969,1.04118,2,673,0.828125,FNS,0.265342,6.62363
152,rgb/1305031948.168952.png,rgb/1305031948.237002.png,0.00109124,2.3901,2,584,0.734375,FNS,0.859589,18.0767
153,rgb/1305031948.337101.png,rgb/1305031948.404989.png,0.00187284,0.490551,2,463,0.75,FNS,0.960995,34.7239
154,rgb/1305031948.505024.png,rgb/1305031948.568891.png,0.00159246,0.85095,2,349,0.703125,FNS,0.58925,17.9832
155,rgb/1305031948.669040.png,rgb/1305031948.737063.png,0.00177428,1.78378,2,381,0.8125,FNS,0.494839,6.77578
156,rgb/1305031948.837073.png,rgb/1305031948.905077.png,0.00169288,3.40667,2,337,0.6875,FNS,2.62192,89.4519
157,rgb/1305031949.005006.png,rgb/1305031949.069061.png,0.00105074,3.44934,2,338,0.671875,FNS,3.02357,75.8812
158,rgb/1305031949.168946.png,rgb/1305031949.237011.png,0.00093705,4.05971,2,326,0.5625,FNS,0.932972,33.7099
159,rgb/1305031949.337227.png,rgb/1305031949.405064.png,0.00083269,3.30172,2,358,0.546875,FNS,0.394753,15.7173
160,rgb/1305031949.505002.png,rgb/1305031949.568988.png,0.00053874,2.75718,2,148,0.578125,FNS,0.943028,20.6478
161,rgb/1305031949.668955.png,rgb/1305031949.736949.png,0.0006282,3.31342,2,268,0.609375,FNS,0.757858,63.5008
162,rgb/1305031949.836964.png,rgb/1305031949.904851.png,0.00060309,4.73583,2,299,0.734375,FNS,0.363198,12.8289
163,rgb/1305031950.004952.png,rgb/1305031950.069081.png,0.00044393,4.18222,2,325,0.765625,FNS,1.6928,85.2688
164,rgb/1305031950.168914.png,rgb/1305031950.237027.png,0.00062309,6.9847,2,127,0.53125,FNS,0.42333,10.6043
165,rgb/1305031950.337197.png,rgb/1305031950.404939.png,0.0003655,4.3194,2,95,0.5,FNS,0.757792,61.9944
166,rgb/1305031950.504938.png,rgb/1305031950.568883.png,0.00010521,0.782529,2,102,0.5625,FNS,0.865465,160.055
167,rgb/1305031950.668910.png,rgb/1305031950.736893.png,0.00027249,3.23462,2,68,0.546875,FNS,0.322837,112.76
168,rgb/1305031950.837135.png,rgb/1305031950.904883.png,0.00048642,4.26312,2,98,0.53125,FNS,3.20263,118.253
169,rgb/1305031951.004836.png,rgb/1305031951.069013.png,0.00042566,1.8645,2,302,0.78125,FNS,0.302532,34.7606
170,rgb/1305031951.168908.png,rgb/1305031951.236957.png,0.00084825,5.06756,2,229,0.765625,FNS,1.14496,78.6645
171,rgb/1305031951.336937.png,rgb/1305031951.404865.png,0.00139746,3.72202,2,278,0.8125,FNS,0.529583,15.6146
172,rgb/1305031951.504916.png,rgb/1305031951.569006.png,0.00122949,2.17405,2,294,0.765625,FNS,0.437745,21.0034
173,rgb/1305031951.668929.png,rgb/1305031951.736828.png,0.00173249,2.88897,2,221,0.625,FNS,1.42995,41.2303
174,rgb/1305031951.836932.png,rgb/1305031951.904907.png,0.00168494,2.43794,2,147,0.515625,FNS,1.59672,95.8331
175,rgb/1305031952.004839.png,rgb/1305031952.068888.png,0.00082033,1.41839,2,295,0.625,FNS,0.369367,3.22747
176,rgb/1305031952.168932.png,rgb/1305031952.236877.png,0.00072254,5.0326,2,246,0.5,FNS,0.958465,32.1153
177,rgb/1305031952.336993.png,rgb/1305031952.404918.png,0.00080761,0.469252,2,201,0.5,FNS,2.043,78.6806
178,rgb/1305031952.504868.png,rgb/1305031952.568932.png,0.00040402,1.1226,2,224,0.671875,FNS,0.223263,7.83515
179,rgb/1305031952.668899.png,rgb/1305031952.736938.png,0.00017771,3.16407,2,201,0.671875,FNS,0.606426,64.4869
180,rgb/1305031952.836931.png,rgb/1305031952.904920.png,9.386e-05,5.09826,2,149,0.53125,FNS,0.816953,135.737
181,rgb/1305031953.004869.png,rgb/1305031953.073127.png,0.00020889,2.2209,2,189,0.65625,FNS,0.869187,74.3937
182,rgb/1305031953.172998.png,rgb/1305031953.237103.png,0.000141,2.45484,2,568,0.75,FNS,0.411393,21.2953
183,rgb/1305031953.337012.png,rgb/1305031953.404920.png,0.00011774,2.21252,2,296,0.78125,FNS,0.248888,80.8397
184,rgb/1305031953.504919.png,rgb/1305031953.572862.png,0.00016574,1.24334,2,303,0.828125,FNS,0.835663,56.1181
185,rgb/1305031953.673021.png,rgb/1305031953.736982.png,0.00016435,1.86935,2,423,0.828125,FNS,0.297447,30.2674
186,rgb/1305031953.836840.png,rgb/1305031953.904912.png,0.00015865,4.20115,2,238,0.703125,FNS,0.54961,68.5611
187,rgb/1305031954.004852.png,rgb/1305031954.072918.png,0.00014973,3.48207,2,222,0.734375,FNS,0.99768,61.5514
188,rgb/1305031954.172997.png,rgb/1305031954.237023.png,0.0005139,2.94953,2,280,0.75,FNS,0.224867,9.91337
189,rgb/1305031954.336921.png,rgb/1305031954.404711.png,0.00104265,1.24958,2,873,0.796875,FNS,2.0356,59.3863
190,rgb/1305031954.504827.png,rgb/1305031954.572946.png,0.0008122,2.50548,2,663,0.78125,FNS,0.407444,4.6943
191,rgb/1305031954.672891.png,rgb/1305031954.736939.png,0.00108323,0.583526,2,547,0.84375,FNS,0.506686,22.182
192,rgb/1305031954.836924.png,rgb/1305031954.904866.png,0.00065675,1.52229,2,839,0.875,FNS,0.203269,12.8514
193,rgb/1305031955.004936.png,rgb/1305031955.073048.png,0.00028402,1.10626,2,624,0.921875,FNS,0.256871,5.15453
194,rgb/1305031955.173003.png,rgb/1305031955.236857.png,0.00021809,0.870913,2,625,0.859375,FNS,0.642961,20.0773
195,rgb/1305031955.337035.png,rgb/1305031955.404928.png,2.474e-05,1.42303,2,1018,0.90625,FNS,0.246908,45.1265
196,rgb/1305031955.504893.png,rgb/1305031955.572893.png,6.5e-07,0.321744,2,1170,0.953125,FNS,0.25496,142.168
197,rgb/1305031955.672837.png,rgb/1305031955.736903.png,1.7e-06,0.398535,2,1134,0.90625,FNS,0.105549,108.889
198,rgb/1305031955.837019.png,rgb/1305031955.904911.png,3.46e-06,0.623715,2,1141,0.890625,FNS,0.410524,13.8899
199,rgb/1305031956.004870.png,rgb/1305031956.073037.png,4.29e-06,0.449172,2,1120,0.9375,FNS,0.155271,17.1154
