pair_index,image1,image2,t_gt_sq_magnitude,r_gt_magnitude,skipping_frame,inliers,match_coverage,method,rotation_error,translation_error
20,rgb/1305031926.169101.png,rgb/1305031926.833209.png,0.0575609,26.6887,20,21,0.171875,FNS,2.62262,13.0718
21,rgb/1305031926.333164.png,rgb/1305031927.001575.png,0.0413145,36.7911,20,32,0.1875,FNS,6.00375,48.5399
22,rgb/1305031926.833209.png,rgb/1305031927.501136.png,0.0391627,39.8098,20,0,0,FNS,65.8506,121.259
23,rgb/1305031927.001575.png,rgb/1305031927.669158.png,0.0440167,26.9058,20,12,0.09375,FNS,133.096,89.0963
24,rgb/1305031927.169161.png,rgb/1305031927.833282.png,0.04642,17.0469,20,11,0.125,FNS,10.0583,80.6925
25,rgb/1305031927.333139.png,rgb/1305031928.001134.png,0.0551493,11.388,20,22,0.234375,FNS,2.16093,39.4653
26,rgb/1305031927.501136.png,rgb/1305031928.169018.png,0.0642156,9.71794,20,38,0.328125,FNS,1.24215,18.259
27,rgb/1305031927.669158.png,rgb/1305031928.333609.png,0.0726943,5.32908,20,48,0.28125,FNS,2.5176,12.9161
28,rgb/1305031927.833282.png,rgb/1305031928.501428.png,0.0748379,13.7541,20,21,0.140625,FNS,3.51856,22.7001
29,rgb/1305031928.001134.png,rgb/1305031928.669146.png,0.0584397,24.2621,20,0,0,FNS,75.4162,78.5968
30,rgb/1305031928.169018.png,rgb/1305031928.833193.png,0.0380413,31.8191,20,0,0,FNS,71.8544,67.6659
31,rgb/1305031928.333609.png,rgb/1305031929.001155.png,0.0298042,37.3354,20,19,0.1875,FNS,179.157,51.4467
32,rgb/1305031928.833193.png,rgb/1305031929.501198.png,0.0469886,39.9052,20,0,0,FNS,74.1749,14.5214
33,rgb/1305031929.001155.png,rgb/1305031929.669287.png,0.0502491,36.2579,20,0,0,FNS,75.8172,20.7228
34,rgb/1305031929.169204.png,rgb/1305031929.833358.png,0.0486995,28.7532,20,0,0,FNS,81.554,28.7515
35,rgb/1305031929.333529.png,rgb/1305031930.001350.png,0.040335,21.8411,20,0,0,FNS,87.4184,35.2031
36,rgb/1305031929.501198.png,rgb/1305031930.169117.png,0.0230423,13.9307,20,26,0.21875,FNS,15.1189,11.3057
37,rgb/1305031929.669287.png,rgb/1305031930.333138.png,0.0123632,7.76199,20,40,0.328125,FNS,2.79367,39.5276
38,rgb/1305031929.833358.png,rgb/1305031930.501044.png,0.0182542,14.873,20,37,0.296875,FNS,2.20382,40.2792
39,rgb/1305031930.001350.png,rgb/1305031930.668925.png,0.0285608,24.753,20,13,0.171875,FNS,27.8277,97.9215
40,rgb/1305031930.169117.png,rgb/1305031930.833091.png,0.0335293,27.6034,20,11,0.09375,FNS,162.961,79.6181
41,rgb/1305031930.333138.png,rgb/1305031931.000795.png,0.034106,28.9913,20,9,0.09375,FNS,2.46602,87.3447
42,rgb/1305031930.501044.png,rgb/1305031931.168900.png,0.0327805,30.0637,20,28,0.1875,FNS,3.38238,83.0908
43,rgb/1305031930.668925.png,rgb/1305031931.332991.png,0.0285934,30.4294,20,0,0,FNS,81.5916,137.268
44,rgb/1305031930.833091.png,rgb/1305031931.500852.png,0.0225207,31.9574,20,28,0.15625,FNS,4.98311,72.8188
45,rgb/1305031931.000795.png,rgb/1305031931.669064.png,0.0177009,31.1069,20,26,0.1875,FNS,178.703,141.11
46,rgb/1305031931.168900.png,rgb/1305031931.832926.png,0.0204961,27.6645,20,22,0.171875,FNS,172.156,159.685
47,rgb/1305031931.332991.png,rgb/1305031932.000829.png,0.0291456,21.9049,20,13,0.140625,FNS,144.974,56.6253
48,rgb/1305031931.500852.png,rgb/1305031932.169077.png,0.0351323,14.9219,20,44,0.3125,FNS,15.1441,90.159
49,rgb/1305031931.669064.png,rgb/1305031932.333175.png,0.0351409,7.77059,20,86,0.359375,FNS,5.06562,38.0005
50,rgb/1305031931.832926.png,rgb/1305031932.500893.png,0.0351625,10.109,20,57,0.265625,FNS,3.41243,33.4326
51,rgb/1305031932.000829.png,rgb/1305031932.669236.png,0.0378384,18.3968,20,27,0.25,FNS,2.59883,31.0567
52,rgb/1305031932.169077.png,rgb/1305031932.832891.png,0.0402904,26.031,20,13,0.109375,FNS,5.98349,63.3499
53,rgb/1305031932.333175.png,rgb/1305031933.001958.png,0.0410929,27.2363,20,15,0.140625,FNS,5.72778,66.9364
54,rgb/1305031932.500893.png,rgb/1305031933.169450.png,0.0353291,20.0779,20,23,0.15625,FNS,159.205,127.997
55,rgb/1305031932.669236.png,rgb/1305031933.332881.png,0.0223798,12.4109,20,29,0.25,FNS,6.58762,83.1727
56,rgb/1305031932.832891.png,rgb/1305031933.500809.png,0.010223,12.3503,20,83,0.484375,FNS,1.35362,2.92297
57,rgb/1305031933.001958.png,rgb/1305031933.669114.png,0.00295773,22.3652,20,16,0.140625,FNS,158.662,33.1228
58,rgb/1305031933.169450.png,rgb/1305031933.833132.png,0.00381507,26.8499,20,58,0.296875,FNS,3.35209,174.098
59,rgb/1305031933.332881.png,rgb/1305031934.000841.png,0.0114279,27.5491,20,56,0.265625,FNS,3.313,74.6769
60,rgb/1305031933.500809.png,rgb/1305031934.169177.png,0.0240285,27.0046,20,28,0.203125,FNS,93.1455,53.1719
61,rgb/1305031933.669114.png,rgb/1305031934.336871.png,0.0401983,22.0522,20,11,0.15625,FNS,16.266,81.2642
62,rgb/1305031933.833132.png,rgb/1305031934.501241.png,0.054332,12.4285,20,0,0,FNS,79.3507,116.038
63,rgb/1305031934.000841.png,rgb/1305031934.668984.png,0.0699367,7.53321,20,22,0.234375,FNS,12.5737,52.7214
64,rgb/1305031934.169177.png,rgb/1305031934.836769.png,0.0851703,9.92376,20,19,0.1875,FNS,7.04559,36.4282
65,rgb/1305031934.336871.png,rgb/1305031935.001270.png,0.0985888,17.7341,20,34,0.234375,FNS,1.75883,3.62642
66,rgb/1305031934.501241.png,rgb/1305031935.169281.png,0.111707,17.745,20,11,0.125,FNS,0.997053,10.2001
67,rgb/1305031934.668984.png,rgb/1305031935.336810.png,0.107299,14.6238,20,15,0.171875,FNS,2.79919,14.799
68,rgb/1305031934.836769.png,rgb/1305031935.500863.png,0.0981826,8.39036,20,32,0.171875,FNS,4.84524,28.1629
69,rgb/1305031935.001270.png,rgb/1305031935.669100.png,0.0935057,13.7277,20,0,0,FNS,87.3346,63.4679
70,rgb/1305031935.169281.png,rgb/1305031935.836877.png,0.0857134,24.3144,20,0,0,FNS,74.3867,60.4141
71,rgb/1305031935.336810.png,rgb/1305031936.000820.png,0.0753838,30.773,20,0,0,FNS,68.6319,60.0434
72,rgb/1305031935.500863.png,rgb/1305031936.168897.png,0.0664914,33.9666,20,18,0.15625,FNS,4.59885,19.8667
73,rgb/1305031935.669100.png,rgb/1305031936.336863.png,0.0526778,31.8349,20,0,0,FNS,70.0605,63.2322
74,rgb/1305031935.836877.png,rgb/1305031936.500753.png,0.0407039,23.0184,20,9,0.109375,FNS,5.3767,72.1389
75,rgb/1305031936.000820.png,rgb/1305031936.668885.png,0.0391262,19.0553,20,24,0.203125,FNS,2.87049,19.7453
76,rgb/1305031936.168897.png,rgb/1305031936.836845.png,0.0478401,13.7872
