pair_index,image1,image2,t_gt_sq_magnitude,r_gt_magnitude,skipping_frame,inliers,match_coverage,method,rotation_error,translation_error
15,rgb/1305031925.333142.png,rgb/1305031925.501267.png,0.00447133,1.33027,5,167,0.59375,FNS,0.979112,6.75018
16,rgb/1305031925.501267.png,rgb/1305031925.669137.png,0.00491139,4.04506,5,158,0.5625,FNS,0.864066,14.8638
17,rgb/1305031925.669137.png,rgb/1305031925.833148.png,0.00392854,3.15656,5,99,0.46875,FNS,2.81433,66.7132
18,rgb/1305031925.833148.png,rgb/1305031926.001186.png,0.00462219,5.57413,5,107,0.484375,FNS,2.11937,84.9704
19,rgb/1305031926.001186.png,rgb/1305031926.169101.png,0.00530206,3.56906,5,160,0.59375,FNS,0.576261,4.53248
20,rgb/1305031926.169101.png,rgb/1305031926.333164.png,0.00555221,4.28872,5,162,0.5625,FNS,0.223085,1.77192
21,rgb/1305031926.333164.png,rgb/1305031926.501075.png,0.00554102,6.06725,5,145,0.59375,FNS,0.26407,7.47952
22,rgb/1305031926.501075.png,rgb/1305031926.669140.png,0.00334461,7.28791,5,193,0.546875,FNS,2.19033,56.7852
23,rgb/1305031926.669140.png,rgb/1305031926.833209.png,0.00134051,9.45348,5,78,0.390625,FNS,1.029,14.2077
24,rgb/1305031926.833209.png,rgb/1305031927.001575.png,0.00161172,14.2586,5,74,0.359375,FNS,179.804,53.6602
25,rgb/1305031927.001575.png,rgb/1305031927.169161.png,0.0022413,12.1197,5,38,0.296875,FNS,1.96571,16.1888
26,rgb/1305031927.169161.png,rgb/1305031927.333139.png,0.00273646,8.30645,5,90,0.421875,FNS,2.40326,124.711
27,rgb/1305031927.333139.png,rgb/1305031927.501136.png,0.00352973,6.73247,5,102,0.375,FNS,5.99614,82.0185
28,rgb/1305031927.501136.png,rgb/1305031927.669158.png,0.00262358,4.03212,5,135,0.5,FNS,0.86385,15.7024
29,rgb/1305031927.669158.png,rgb/1305031927.833282.png,0.00293572,4.65743,5,226,0.625,FNS,1.46071,14.9225
30,rgb/1305031927.833282.png,rgb/1305031928.001134.png,0.00559325,0.999742,5,200,0.65625,FNS,0.589407,6.7912
31,rgb/1305031928.001134.png,rgb/1305031928.169018.png,0.00616026,1.42079,5,161,0.609375,FNS,0.352444,6.51077
32,rgb/1305031928.169018.png,rgb/1305031928.333609.png,0.00418094,4.26915,5,164,0.53125,FNS,1.81444,50.7114
33,rgb/1305031928.333609.png,rgb/1305031928.501428.png,0.00341198,9.58149,5,63,0.390625,FNS,0.609312,4.09275
34,rgb/1305031928.501428.png,rgb/1305031928.669146.png,0.00227,10.6162,5,55,0.359375,FNS,0.298307,25.0801
35,rgb/1305031928.669146.png,rgb/1305031928.833193.png,0.00169586,9.09812,5,75,0.390625,FNS,1.19177,41.4591
36,rgb/1305031928.833193.png,rgb/1305031929.001155.png,0.00235674,10.1692,5,79,0.359375,FNS,3.34893,72.0574
37,rgb/1305031929.001155.png,rgb/1305031929.169204.png,0.00316685,11.6078,5,63,0.296875,FNS,2.50244,63.0074
38,rgb/1305031929.169204.png,rgb/1305031929.333529.png,0.00346874,10.3902,5,52,0.296875,FNS,1.7796,14.4333
39,rgb/1305031929.333529.png,rgb/1305031929.501198.png,0.0036831,7.8857,5,51,0.375,FNS,1.52527,27.1025
40,rgb/1305031929.501198.png,rgb/1305031929.669287.png,0.00360245,6.84416,5,83,0.53125,FNS,1.84021,65.7298
41,rgb/1305031929.669287.png,rgb/1305031929.833358.png,0.00248966,5.12699,5,76,0.5,FNS,1.20995,13.3306
42,rgb/1305031929.833358.png,rgb/1305031930.001350.png,0.0012564,3.25418,5,156,0.640625,FNS,0.15823,14.9439
43,rgb/1305031930.001350.png,rgb/1305031930.169117.png,0.0009701,2.89241,5,139,0.6875,FNS,0.528898,35.5661
44,rgb/1305031930.169117.png,rgb/1305031930.333138.png,0.00210731,6.56209,5,86,0.453125,FNS,1.29905,51.7351
45,rgb/1305031930.333138.png,rgb/1305031930.501044.png,0.00276354,8.04541,5,48,0.375,FNS,1.37715,97.661
46,rgb/1305031930.501044.png,rgb/1305031930.668925.png,0.00217169,8.52379,5,65,0.453125,FNS,1.21353,107.827
47,rgb/1305031930.668925.png,rgb/1305031930.833091.png,0.00220889,6.99235,5,114,0.5,FNS,1.58939,91.7418
48,rgb/1305031930.833091.png,rgb/1305031931.000795.png,0.00216475,6.84825,5,179,0.609375,FNS,0.642285,43.6604
49,rgb/1305031931.000795.png,rgb/1305031931.168900.png,0.00183029,8.33057,5,125,0.5625,FNS,1.04346,72.7333
50,rgb/1305031931.168900.png,rgb/1305031931.332991.png,0.00119102,10.3108,5,85,0.453125,FNS,0.988893,39.438
51,rgb/1305031931.332991.png,rgb/1305031931.500852.png,0.00116003,9.05701,5,86,0.4375,FNS,0.893335,36.7034
52,rgb/1305031931.500852.png,rgb/1305031931.669064.png,0.00171422,5.87539,5,114,0.578125,FNS,0.105036,36.7347
53,rgb/1305031931.669064.png,rgb/1305031931.832926.png,0.00252792,3.3969,5,154,0.625,FNS,4.20634,97.989
54,rgb/1305031931.832926.png,rgb/1305031932.000829.png,0.00257753,4.62162,5,162,0.515625,FNS,0.209296,6.22579
55,rgb/1305031932.000829.png,rgb/1305031932.169077.png,0.00214746,2.8637,5,127,0.484375,FNS,2.98665,79.6273
56,rgb/1305031932.169077.png,rgb/1305031932.333175.png,0.00227285,4.78027,5,108,0.40625,FNS,0.692029,13.7057
57,rgb/1305031932.333175.png,rgb/1305031932.500893.png,0.00302355,5.6583,5,154,0.546875,FNS,0.323205,13.2462
58,rgb/1305031932.500893.png,rgb/1305031932.669236.png,0.00279482,8.25257,5,125,0.53125,FNS,2.60508,69.9527
59,rgb/1305031932.669236.png,rgb/1305031932.832891.png,0.00238333,7.72824,5,93,0.546875,FNS,2.2846,65.4899
60,rgb/1305031932.832891.png,rgb/1305031933.001958.png,0.00237045,6.24884,5,112,0.609375,FNS,1.23857,100.271
61,rgb/1305031933.001958.png,rgb/1305031933.169450.png,0.00161773,4.87746,5,91,0.5,FNS,1.51129,48.7108
62,rgb/1305031933.169450.png,rgb/1305031933.332881.png,0.00032301,5.0773,5,168,0.625,FNS,0.822789,10.9618
63,rgb/1305031933.332881.png,rgb/1305031933.500809.png,0.00021233,4.94271,5,420,0.828125,FNS,0.470953,96.691
64,rgb/1305031933.500809.png,rgb/1305031933.669114.png,0.00048012,8.34688,5,101,0.578125,FNS,0.598213,64.8082
65,rgb/1305031933.669114.png,rgb/1305031933.833132.png,0.00110171,8.76524,5,131,0.609375,FNS,1.5496,67.4391
66,rgb/1305031933.833132.png,rgb/1305031934.000841.png,0.00205189,5.84676,5,111,0.515625,FNS,1.56138,56.7055
67,rgb/1305031934.000841.png,rgb/1305031934.169177.png,0.00339014,4.6762,5,202,0.5625,FNS,0.093524,1.30186
68,rgb/1305031934.169177.png,rgb/1305031934.336871.png,0.00440406,3.43492,5,101,0.484375,FNS,2.10178,49.3605
69,rgb/1305031934.336871.png,rgb/1305031934.501241.png,0.00456171,3.72607,5,189,0.46875,FNS,0.158534,1.94262
70,rgb/1305031934.501241.png,rgb/1305031934.668984.png,0.00638998,3.13747,5,157,0.453125,FNS,1.42904,5.82914
71,rgb/1305031934.668984.png,rgb/1305031934.836769.png,0.00705102,4.86948,5,211,0.484375,FNS,0.29955,1.94899
72,rgb/1305031934.836769.png,rgb/1305031935.001270.png,0.00736245,6.51444,5,168,0.484375,FNS,0.44562,6.10106
73,rgb/1305031935.001270.png,rgb/1305031935.169281.png,0.00765338,3.86235,5,202,0.5625,FNS,0.591926,6.96797
74,rgb/1305031935.169281.png,rgb/1305031935.336810.png,0.00561393,2.29107,5,245,0.703125,FNS,0.737897,2.42046
75,rgb/1305031935.336810.png,rgb/1305031935.500863.png,0.00489953,5.35161,5,154,0.609375,FNS,0.899671,6.51441
76,rgb/1305031935.500863.png,rgb/1305031935.669100.png,0.00591569,8.66653,5,52,0.421875,FNS,1.76587,23.8949
77,rgb/1305031935.669100.png,rgb/1305031935.836877.png,0.00526365,13.0941,5,67,0.34375,FNS,1.52685,76.3066
78,rgb/1305031935.836877.png,rgb/1305031936.000820.png,0.00311689,7.28979,5,97,0.5625,FNS,1.78493,100.588
79,rgb/1305031936.000820.png,rgb/1305031936.168897.png,0.0028503,6.01075,5,121,0.609375,FNS,1.12424,55.2698
80,rgb/1305031936.168897.png,rgb/1305031936.336863.png,0.00243938,6.52425,5,207,0.703125,FNS,0.744533,39.187
81,rgb/1305031936.336863.png,rgb/1305031936.500753.png,0.00215829,4.81519,5,270,0.6875,FNS,1.00898,17.9115
82,rgb/1305031936.500753.png,rgb/1305031936.668885.png,0.00297826,2.80265,5,359,0.78125,FNS,0.633972,11.1565
83,rgb/1305031936.668885.png,rgb/1305031936.836845.png,0.00585149,2.02894,5,173,0.734375,FNS,1.53539,43.7448
84,rgb/1305031936.836845.png,rgb/1305031937.001118.png,0.00790406,8.12084,5,170,0.625,FNS,1.0571,17.5445
85,rgb/1305031937.001118.png,rgb/1305031937.168856.png,0.00712025,8.87684,5,111,0.515625,FNS,1.33039,21.0397
86,rgb/1305031937.168856.png,rgb/1305031937.336862.png,0.00513909,10.2289,5,127,0.625,FNS,0.6211,13.8737
87,rgb/1305031937.336862.png,rgb/1305031937.500797.png,0.00306125,7.30024,5,158,0.53125,FNS,3.42547,56.1445
88,rgb/1305031937.500797.png,rgb/1305031937.668803.png,0.00408204,9.13666,5,108,0.453125,FNS,0.950473,114.45
89,rgb/1305031937.668803.png,rgb/1305031937.836877.png,0.00341006,5.97638,5,97,0.5,FNS,0.642741,13.0476
90,rgb/1305031937.836877.png,rgb/1305031938.000822.png,0.00321988,7.36399,5,96,0.421875,FNS,1.06417,24.191
91,rgb/1305031938.000822.png,rgb/1305031938.168914.png,0.00321326,8.46137,5,103,0.375,FNS,1.426,68.5489
92,rgb/1305031938.168914.png,rgb/1305031938.336900.png,0.00202678,8.59295,5,33,0.203125,FNS,1.57446,67.0381
93,rgb/1305031938.336900.png,rgb/1305031938.501288.png,0.00074129,6.53381,5,38,0.203125,FNS,1.72622,77.4141
94,rgb/1305031938.501288.png,rgb/1305031938.668747.png,0.00095297,8.02361,5,21,0.1875,FNS,5.33421,145.878
95,rgb/1305031938.668747.png,rgb/1305031938.836754.png,0.0021411,10.656,5,11,0.09375,FNS,0.960616,26.4642
96,rgb/1305031938.836754.png,rgb/1305031939.001030.png,0.00250507,9.68306,5,0,0,FNS,85.5988,48.2444
97,rgb/1305031939.001030.png,rgb/1305031939.168815.png,0.0025999,8.08564,5,39,0.21875,FNS,0.552876,42.3684
98,rgb/1305031939.168815.png,rgb/1305031939.336729.png,0.00235329,10.2116,5,44,0.21875,FNS,0.847108,50.5548
99,rgb/1305031939.336729.png,rgb/1305031939.500839.png,0.00204488,8.431,5,47,0.328125,FNS,3.61169,69.3022
100,rgb/1305031939.500839.png,rgb/1305031939.668867.png,0.00205547,4.04756,5,96,0.515625,FNS,2.00665,59.9615
101,rgb/1305031939.668867.png,rgb/1305031939.837145.png,0.00146776,4.62131,5,103,0.625,FNS,0.773355,16.5872
102,rgb/1305031939.837145.png,rgb/1305031940.005582.png,0.00111129,9.04049,5,66,0.421875,FNS,2.01036,6.89075
103,rgb/1305031940.005582.png,rgb/1305031940.168737.png,0.00120595,8.90923,5,43,0.328125,FNS,1.61771,31.2461
104,rgb/1305031940.168737.png,rgb/1305031940.336732.png,0.0020862,9.09958,5,39,0.296875,FNS,0.644549,146.805
105,rgb/1305031940.336732.png,rgb/1305031940.503804.png,0.00255358,12.5848,5,30,0.21875,FNS,0.776906,25.2295
106,rgb/1305031940.503804.png,rgb/1305031940.668762.png,0.00213909,7.84785,5,80,0.453125,FNS,0.438607,19.1684
107,rgb/1305031940.668762.png,rgb/1305031940.836755.png,0.00244917,6.37989,5,97,0.421875,FNS,0.970842,40.0758
108,rgb/1305031940.836755.png,rgb/1305031941.003160.png,0.00453949,6.42049,5,143,0.53125,FNS,1.38233,39.2908
109,rgb/1305031941.003160.png,rgb/1305031941.171144.png,0.00719105,4.67307,5,226,0.609375,FNS,2.02533,37.9158
110,rgb/1305031941.171144.png,rgb/1305031941.336734.png,0.00776814,6.67468,5,193,0.5625,FNS,2.17465,45.6692
111,rgb/1305031941.336734.png,rgb/1305031941.501458.png,0.00574196,8.9935,5,186,0.59375,FNS,2.97257,74.0206
112,rgb/1305031941.501458.png,rgb/1305031941.671554.png,0.00493331,8.46429,5,144,0.578125,FNS,1.90185,54.039
113,rgb/1305031941.671554.png,rgb/1305031941.836848.png,0.0052749,5.17482,5,113,0.640625,FNS,2.10761,54.3284
114,rgb/1305031941.836848.png,rgb/1305031942.003141.png,0.00585549,4.64814,5,331,0.703125,FNS,0.350649,6.85049
115,rgb/1305031942.003141.png,rgb/1305031942.170749.png,0.0070521,1.42583,5,349,0.734375,FNS,0.265499,1.60564
116,rgb/1305031942.170749.png,rgb/1305031942.337047.png,0.00521265,4.04997,5,222,0.671875,FNS,2.08865,56.884
117,rgb/1305031942.337047.png,rgb/1305031942.503553.png,0.00268466,1.93001,5,173,0.640625,FNS,1.85462,62.8182
118,rgb/1305031942.503553.png,rgb/1305031942.669006.png,0.00246262,2.6931,5,276,0.671875,FNS,1.08294,43.9492
119,rgb/1305031942.669006.png,rgb/1305031942.841042.png,0.00280914,2.56515,5,248,0.6875,FNS,1.21307,34.6796
120,rgb/1305031942.841042.png,rgb/1305031943.001103.png,0.0019741,2.07682,5,401,0.796875,FNS,1.34128,44.9325
121,rgb/1305031943.001103.png,rgb/1305031943.171912.png,0.00287246,2.05679,5,377,0.734375,FNS,0.513437,14.2363
122,rgb/1305031943.171912.png,rgb/1305031943.339941.png,0.00565062,1.7885,5,103,0.578125,FNS,2.85469,69.3837
123,rgb/1305031943.339941.png,rgb/1305031943.501108.png,0.00550971,3.43208,5,180,0.640625,FNS,0.523618,2.16552
124,rgb/1305031943.501108.png,rgb/1305031943.671504.png,0.00448555,1.92817,5,145,0.5,FNS,0.541331,7.33642
125,rgb/1305031943.671504.png,rgb/1305031943.837754.png,0.00390426,3.97987,5,107,0.4375,FNS,1.34779,11.9647
126,rgb/1305031943.837754.png,rgb/1305031944.007760.png,0.00275844,5.45815,5,126,0.390625,FNS,6.27417,115.933
127,rgb/1305031944.007760.png,rgb/1305031944.171370.png,0.00112505,7.19599,5,194,0.453125,FNS,1.52628,87.1226
128,rgb/1305031944.171370.png,rgb/1305031944.339308.png,0.00061526,4.46373,5,112,0.453125,FNS,1.12691,38.8182
129,rgb/1305031944.339308.png,rgb/1305031944.506947.png,0.00100769,9.67107,5,71,0.375,FNS,1.35399,70.1302
130,rgb/1305031944.506947.png,rgb/1305031944.671779.png,0.00114105,7.64295,5,57,0.390625,FNS,1.5732,50.9082
131,rgb/1305031944.671779.png,rgb/1305031944.839956.png,0.00101604,8.80127,5,118,0.5,FNS,1.42665,76.4225
132,rgb/1305031944.839956.png,rgb/1305031945.007437.png,0.00097784,4.71619,5,66,0.453125,FNS,3.07981,88.1417
133,rgb/1305031945.007437.png,rgb/1305031945.168992.png,0.00123923,10.5744,5,84,0.5,FNS,2.62035,89.0219
134,rgb/1305031945.168992.png,rgb/1305031945.338940.png,0.00143009,6.16895,5,91,0.40625,FNS,1.2395,69.5407
135,rgb/1305031945.338940.png,rgb/1305031945.506438.png,0.00218261,5.7927,5,78,0.40625,FNS,1.36319,78.3691
136,rgb/1305031945.506438.png,rgb/1305031945.669116.png,0.00279296,2.67069,5,111,0.546875,FNS,1.78157,83.5947
137,rgb/1305031945.669116.png,rgb/1305031945.838266.png,0.00312669,6.16059,5,59,0.46875,FNS,1.26453,104.242
138,rgb/1305031945.838266.png,rgb/1305031946.005983.png,0.00343988,12.6695,5,52,0.28125,FNS,1.95522,71.9854
139,rgb/1305031946.005983.png,rgb/1305031946.168867.png,0.00249986,7.25662,5,27,0.25,FNS,2.43328,114.892
140,rgb/1305031946.168867.png,rgb/1305031946.337036.png,0.00346196,4.40637,5,107,0.578125,FNS,1.49616,53.6751
141,rgb/1305031946.337036.png,rgb/1305031946.506586.png,0.00816491,2.96382,5,253,0.640625,FNS,0.540825,4.77994
142,rgb/1305031946.506586.png,rgb/1305031946.669089.png,0.00829115,2.02191,5,253,0.625,FNS,1.70852,24.0309
143,rgb/1305031946.669089.png,rgb/1305031946.837100.png,0.00826644,2.54706,5,418,0.703125,FNS,4.37671,52.0054
144,rgb/1305031946.837100.png,rgb/1305031947.006827.png,0.00630773,2.05148,5,404,0.6875,FNS,2.65759,46.0881
145,rgb/1305031947.006827.png,rgb/1305031947.169117.png,0.00364427,0.673696,5,403,0.6875,FNS,4.65828,71.9934
146,rgb/1305031947.169117.png,rgb/1305031947.336945.png,0.00415289,3.22165,5,361,0.65625,FNS,3.00887,87.7117
147,rgb/1305031947.336945.png,rgb/1305031947.504994.png,0.00674938,5.81636,5,231,0.59375,FNS,1.02141,3.79516
148,rgb/1305031947.504994.png,rgb/1305031947.669011.png,0.00794241,8.57172,5,299,0.578125,FNS,1.2355,15.5477
149,rgb/1305031947.669011.png,rgb/1305031947.837022.png,0.010139,9.79178,5,250,0.625,FNS,0.591207,5.66685
150,rgb/1305031947.837022.png,rgb/1305031948.004911.png,0.00705506,6.6158,5,198,0.625,FNS,0.729709,0.945854
151,rgb/1305031948.004911.png,rgb/1305031948.168952.png,0.00525874,3.40175,5,471,0.703125,FNS,0.546382,3.81569
152,rgb/1305031948.168952.png,rgb/1305031948.337101.png,0.00759973,4.03367,5,321,0.703125,FNS,3.64057,76.3426
153,rgb/1305031948.337101.png,rgb/1305031948.505024.png,0.0119518,2.9738,5,419,0.6875,FNS,2.78497,29.0024
154,rgb/1305031948.505024.png,rgb/1305031948.669040.png,0.0103112,3.04108,5,261,0.65625,FNS,1.61407,20.8928
155,rgb/1305031948.669040.png,rgb/1305031948.837073.png,0.0102858,3.69719,5,157,0.71875,FNS,1.06223,8.91361
156,rgb/1305031948.837073.png,rgb/1305031949.005006.png,0.00959045,8.50898,5,124,0.5625,FNS,7.22438,77.2831
157,rgb/1305031949.005006.png,rgb/1305031949.168946.png,0.00646898,8.38174,5,118,0.484375,FNS,3.43347,35.2787
158,rgb/1305031949.168946.png,rgb/1305031949.337227.png,0.00514842,8.82094,5,149,0.421875,FNS,4.06489,91.4958
159,rgb/1305031949.337227.png,rgb/1305031949.505002.png,0.00467049,6.77704,5,304,0.53125,FNS,0.747436,8.4958
160,rgb/1305031949.505002.png,rgb/1305031949.668955.png,0.00357074,7.86565,5,69,0.46875,FNS,5.06923,84.7166
161,rgb/1305031949.668955.png,rgb/1305031949.836964.png,0.00362099,8.79959,5,179,0.546875,FNS,3.77681,26.8947
162,rgb/1305031949.836964.png,rgb/1305031950.004952.png,0.00353883,10.716,5,88,0.515625,FNS,3.97323,45.7288
163,rgb/1305031950.004952.png,rgb/1305031950.168914.png,0.00332037,13.174,5,60,0.421875,FNS,3.79128,96.8781
164,rgb/1305031950.168914.png,rgb/1305031950.337197.png,0.00322969,13.5311,5,36,0.296875,FNS,2.69375,110.892
165,rgb/1305031950.337197.png,rgb/1305031950.504938.png,0.00166657,8.88912,5,39,0.328125,FNS,1.2848,62.4127
166,rgb/1305031950.504938.png,rgb/1305031950.668910.png,0.00069905,2.28498,5,123,0.578125,FNS,0.742726,110.893
167,rgb/1305031950.668910.png,rgb/1305031950.837135.png,0.00200144,9.81524,5,41,0.375,FNS,1.89229,110.142
168,rgb/1305031950.837135.png,rgb/1305031951.004836.png,0.0030209,9.10716,5,45,0.375,FNS,1.68235,83.8488
169,rgb/1305031951.004836.png,rgb/1305031951.168908.png,0.0032628,5.97499,5,144,0.65625,FNS,1.64808,64.454
170,rgb/1305031951.168908.png,rgb/1305031951.336937.png,0.00604018,10.9964,5,119,0.578125,FNS,177.128,65.4706
171,rgb/1305031951.336937.png,rgb/1305031951.504916.png,0.00897634,6.8522,5,113,0.53125,FNS,5.89178,96.5081
172,rgb/1305031951.504916.png,rgb/1305031951.668929.png,0.00862793,5.06495,5,124,0.59375,FNS,2.37913,40.2178
173,rgb/1305031951.668929.png,rgb/1305031951.836932.png,0.0102191,6.7014,5,146,0.46875,FNS,0.677276,1.34798
174,rgb/1305031951.836932.png,rgb/1305031952.004839.png,0.00903402,4.47242,5,52,0.34375,FNS,0.696243,12.7684
175,rgb/1305031952.004839.png,rgb/1305031952.168932.png,0.00503309,6.53095,5,204,0.46875,FNS,0.303283,11.882
176,rgb/1305031952.168932.png,rgb/1305031952.336993.png,0.00412584,10.2145,5,123,0.453125,FNS,2.88441,47.8453
177,rgb/1305031952.336993.png,rgb/1305031952.504868.png,0.0044851,1.13225,5,179,0.46875,FNS,1.14699,2.39803
178,rgb/1305031952.504868.png,rgb/1305031952.668899.png,0.00217082,3.57281,5,127,0.546875,FNS,1.54802,29.3353
179,rgb/1305031952.668899.png,rgb/1305031952.836931.png,0.00075726,9.15657,5,83,0.421875,FNS,1.87519,56.4398
180,rgb/1305031952.836931.png,rgb/1305031953.004869.png,0.00086126,10.6992,5,117,0.515625,FNS,1.49454,82.5905
181,rgb/1305031953.004869.png,rgb/1305031953.172998.png,0.00128834,5.00802,5,139,0.59375,FNS,1.8734,62.995
182,rgb/1305031953.172998.png,rgb/1305031953.337012.png,0.00063926,5.83268,5,350,0.6875,FNS,1.46854,97.0147
183,rgb/1305031953.337012.png,rgb/1305031953.504919.png,0.00090837,3.86489,5,215,0.703125,FNS,1.41073,44.3881
184,rgb/1305031953.504919.png,rgb/1305031953.673021.png,0.00107078,3.60928,5,230,0.734375,FNS,0.347042,14.5671
185,rgb/1305031953.673021.png,rgb/1305031953.836840.png,0.00097501,6.61486,5,248,0.625,FNS,2.14613,75.2584
186,rgb/1305031953.836840.png,rgb/1305031954.004852.png,0.00100593,10.6188,5,95,0.5,FNS,178.854,91.4941
187,rgb/1305031954.004852.png,rgb/1305031954.172997.png,0.00134169,8.95516,5,120,0.546875,FNS,1.41051,46.6131
188,rgb/1305031954.172997.png,rgb/1305031954.336921.png,0.00390274,5.80498,5,238,0.6875,FNS,0.44798,9.29661
189,rgb/1305031954.336921.png,rgb/1305031954.504827.png,0.00645851,3.77685,5,644,0.78125,FNS,0.171866,0.560645
190,rgb/1305031954.504827.png,rgb/1305031954.672891.png,0.00589091,4.98508,5,292,0.703125,FNS,0.5581,2.06783
191,rgb/1305031954.672891.png,rgb/1305031954.836924.png,0.00583714,1.30608,5,353,0.765625,FNS,0.528082,3.76813
192,rgb/1305031954.836924.png,rgb/1305031955.004936.png,0.00321787,3.47826,5,767,0.890625,FNS,0.426949,14.3086
193,rgb/1305031955.004936.png,rgb/1305031955.173003.png,0.0017265,2.98428,5,368,0.78125,FNS,2.44103,94.562
194,rgb/1305031955.173003.png,rgb/1305031955.337035.png,0.00081944,2.45873,5,460,0.84375,FNS,1.66301,75.6796
195,rgb/1305031955.337035.png,rgb/1305031955.504893.png,7.174e-05,2.60299,5,957,0.859375,FNS,0.337041,68.2802
196,rgb/1305031955.504893.png,rgb/1305031955.672837.png,2.35e-06,0.701723,5,1082,0.9375,FNS,0.23649,126.049
197,rgb/1305031955.672837.png,rgb/1305031955.837019.png,1.641e-05,1.05471,5,1151,0.9375,FNS,0.299081,50.3761
198,rgb/1305031955.837019.png,rgb/1305031956.004870.png,2.99e-05,0.926606,5,1128,0.9375,FNS,0.28357,45.3644
